"","SITE_ID","DATE","VARIABLE_UNITS","VARIABLE_NAME","OBSERVATION_TYPE","VALUE"
"2862","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","BAGMAR76","TAXON_COUNT",0
"2863","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","BELBEL86","TAXON_COUNT",0
"2864","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","CALSAP109","TAXON_COUNT",0
"2865","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","CARHIP105","TAXON_COUNT",0
"2866","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","CARLEU91","TAXON_COUNT",0
"2867","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","CENUND50","TAXON_COUNT",2.12765957446809
"2868","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","CICSPP110","TAXON_COUNT",0
"2869","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","CICURO84","TAXON_COUNT",5.67003245582402
"2870","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","CLABAT60","TAXON_COUNT",0
"2871","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","CYNNEB104","TAXON_COUNT",0
"2872","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","ELOPSAU117","TAXON_COUNT",0
"2873","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","ENNGLO47","TAXON_COUNT",0
"2874","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","ERISUC33","TAXON_COUNT",0
"2875","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","ESOAME18","TAXON_COUNT",0
"2876","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","ESONIG14","TAXON_COUNT",0
"2877","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","EUCHAR103","TAXON_COUNT",21.8366390191129
"2878","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","EUCSPP115","TAXON_COUNT",0
"2879","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","EUGPLU101","TAXON_COUNT",0
"2880","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","EURGUL35","TAXON_COUNT",0
"2881","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","FUNCHR8","TAXON_COUNT",0
"2882","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","FUNCON4","TAXON_COUNT",0
"2883","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","FUNGRA75","TAXON_COUNT",0
"2884","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","FUNSEM34","TAXON_COUNT",0
"2885","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","GOBROB106","TAXON_COUNT",0
"2886","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","GOBSPP121","TAXON_COUNT",0
"2887","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","HEMLET88","TAXON_COUNT",0
"2888","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","KLEMAR102","TAXON_COUNT",0
"2889","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","LAGHOM81","TAXON_COUNT",1.06382978723404
"2890","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","LEPGUL38","TAXON_COUNT",0
"2891","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","LEPMAC39","TAXON_COUNT",0
"2892","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","LEPMAR42","TAXON_COUNT",0
"2893","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","LEPMIC40","TAXON_COUNT",1.91128741435269
"2894","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","LEPPLA17","TAXON_COUNT",19.1875225387667
"2895","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","LEPPUN41","TAXON_COUNT",2.84745762711864
"2896","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","LEPSPP19","TAXON_COUNT",0
"2897","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","LOPCYP71","TAXON_COUNT",0
"2898","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","LUTGRI74","TAXON_COUNT",2
"2899","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","MACSIA100","TAXON_COUNT",0
"2900","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","MCSAL20","TAXON_COUNT",11.5106382978723
"2901","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","MEGATL51","TAXON_COUNT",0
"2902","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","MICGUL67","TAXON_COUNT",0
"2903","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","MUGCEP107","TAXON_COUNT",0
"2904","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","NOTCRY9","TAXON_COUNT",0
"2905","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","NOTGYR37","TAXON_COUNT",0
"2906","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","OREAUR78","TAXON_COUNT",7.97511720158673
"2907","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","PTEMUL99","TAXON_COUNT",0
"2908","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","SCIOCE94","TAXON_COUNT",0
"2909","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","STRSPP80","TAXON_COUNT",0
"2910","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","TILMAR77","TAXON_COUNT",0
"2911","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","TRIMAC36","TAXON_COUNT",0
"2912","13_RB","2007","CPUE = (COUNT / DISTANCE (M))*100","UNIDEEL200","TAXON_COUNT",0
"2913","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","AMICAL55","TAXON_COUNT",0
"2914","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","ANCMIT57","TAXON_COUNT",0
"2915","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","ANGROS54","TAXON_COUNT",1.99404761904762
"2916","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","ARCPRO92","TAXON_COUNT",0
"2917","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","ARIFEL69","TAXON_COUNT",0
"2918","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","BAGMAR76","TAXON_COUNT",0
"2919","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","BELBEL86","TAXON_COUNT",0
"2920","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","CALSAP109","TAXON_COUNT",0
"2921","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","CARHIP105","TAXON_COUNT",0
"2922","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","CARLEU91","TAXON_COUNT",0
"2923","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","CENUND50","TAXON_COUNT",0
"2924","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","CICSPP110","TAXON_COUNT",1.28205128205128
"2925","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","CICURO84","TAXON_COUNT",0
"2926","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","CLABAT60","TAXON_COUNT",0
"2927","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","CYNNEB104","TAXON_COUNT",0
"2928","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","ELOPSAU117","TAXON_COUNT",0
"2929","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","ENNGLO47","TAXON_COUNT",0
"2930","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","ERISUC33","TAXON_COUNT",0
"2931","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","ESOAME18","TAXON_COUNT",0
"2932","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","ESONIG14","TAXON_COUNT",0
"2933","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","EUCHAR103","TAXON_COUNT",15.1968864468864
"2934","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","EUCSPP115","TAXON_COUNT",0
"2935","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","EUGPLU101","TAXON_COUNT",4.6474358974359
"2936","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","EURGUL35","TAXON_COUNT",0
"2937","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","FUNCHR8","TAXON_COUNT",0
"2938","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","FUNCON4","TAXON_COUNT",0
"2939","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","FUNGRA75","TAXON_COUNT",0
"2940","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","FUNSEM34","TAXON_COUNT",0
"2941","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","GOBROB106","TAXON_COUNT",0
"2942","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","GOBSPP121","TAXON_COUNT",0
"2943","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","HEMLET88","TAXON_COUNT",0
"2944","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","KLEMAR102","TAXON_COUNT",0
"2945","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","LAGHOM81","TAXON_COUNT",1.28205128205128
"2946","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","LEPGUL38","TAXON_COUNT",0
"2947","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","LEPMAC39","TAXON_COUNT",0
"2948","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","LEPMAR42","TAXON_COUNT",0
"2949","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","LEPMIC40","TAXON_COUNT",0
"2950","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","LEPPLA17","TAXON_COUNT",3.36538461538461
"2951","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","LEPPUN41","TAXON_COUNT",0
"2952","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","LEPSPP19","TAXON_COUNT",0
"2953","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","LOPCYP71","TAXON_COUNT",0
"2954","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","LUTGRI74","TAXON_COUNT",1.04166666666667
"2955","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","MACSIA100","TAXON_COUNT",0
"2956","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","MCSAL20","TAXON_COUNT",12.0009157509158
"2957","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","MEGATL51","TAXON_COUNT",0
"2958","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","MICGUL67","TAXON_COUNT",0
"2959","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","MUGCEP107","TAXON_COUNT",0
"2960","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","NOTCRY9","TAXON_COUNT",0
"2961","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","NOTGYR37","TAXON_COUNT",0
"2962","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","OREAUR78","TAXON_COUNT",0
"2963","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","PTEMUL99","TAXON_COUNT",0
"2964","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","SCIOCE94","TAXON_COUNT",0
"2965","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","STRSPP80","TAXON_COUNT",0
"2966","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","TILMAR77","TAXON_COUNT",0
"2967","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","TRIMAC36","TAXON_COUNT",0
"2968","13_RB","2008","CPUE = (COUNT / DISTANCE (M))*100","UNIDEEL200","TAXON_COUNT",0
"2969","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","AMICAL55","TAXON_COUNT",0
"2970","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","ANCMIT57","TAXON_COUNT",0
"2971","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","ANGROS54","TAXON_COUNT",6.34238310708899
"2972","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","ARCPRO92","TAXON_COUNT",0
"2973","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","ARIFEL69","TAXON_COUNT",0
"2974","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","BAGMAR76","TAXON_COUNT",0
"2975","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","BELBEL86","TAXON_COUNT",0
"2976","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","CALSAP109","TAXON_COUNT",0
"2977","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","CARHIP105","TAXON_COUNT",0
"2978","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","CARLEU91","TAXON_COUNT",0
"2979","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","CENUND50","TAXON_COUNT",4.87179487179487
"2980","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","CICSPP110","TAXON_COUNT",0
"2981","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","CICURO84","TAXON_COUNT",27.8506787330317
"2982","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","CLABAT60","TAXON_COUNT",0
"2983","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","CYNNEB104","TAXON_COUNT",0
"2984","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","ELOPSAU117","TAXON_COUNT",0
"2985","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","ENNGLO47","TAXON_COUNT",0
"2986","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","ERISUC33","TAXON_COUNT",0
"2987","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","ESOAME18","TAXON_COUNT",0
"2988","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","ESONIG14","TAXON_COUNT",0
"2989","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","EUCHAR103","TAXON_COUNT",14.2835595776772
"2990","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","EUCSPP115","TAXON_COUNT",0
"2991","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","EUGPLU101","TAXON_COUNT",0
"2992","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","EURGUL35","TAXON_COUNT",0
"2993","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","FUNCHR8","TAXON_COUNT",0
"2994","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","FUNCON4","TAXON_COUNT",9.23076923076923
"2995","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","FUNGRA75","TAXON_COUNT",0
"2996","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","FUNSEM34","TAXON_COUNT",0
"2997","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","GOBROB106","TAXON_COUNT",0
"2998","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","GOBSPP121","TAXON_COUNT",0
"2999","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","HEMLET88","TAXON_COUNT",0
"3000","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","KLEMAR102","TAXON_COUNT",0
"3001","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","LAGHOM81","TAXON_COUNT",1.53846153846154
"3002","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","LEPGUL38","TAXON_COUNT",0
"3003","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","LEPMAC39","TAXON_COUNT",3.07692307692308
"3004","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","LEPMAR42","TAXON_COUNT",1.53846153846154
"3005","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","LEPMIC40","TAXON_COUNT",1.53846153846154
"3006","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","LEPPLA17","TAXON_COUNT",12.2247360482655
"3007","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","LEPPUN41","TAXON_COUNT",27.1794871794872
"3008","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","LEPSPP19","TAXON_COUNT",3.13725490196078
"3009","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","LOPCYP71","TAXON_COUNT",1.66666666666667
"3010","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","LUTGRI74","TAXON_COUNT",10.8898944193062
"3011","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","MACSIA100","TAXON_COUNT",15.4298642533937
"3012","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","MCSAL20","TAXON_COUNT",14.1553544494721
"3013","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","MEGATL51","TAXON_COUNT",0
"3014","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","MICGUL67","TAXON_COUNT",0
"3015","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","MUGCEP107","TAXON_COUNT",3.33333333333333
"3016","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","NOTCRY9","TAXON_COUNT",0
"3017","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","NOTGYR37","TAXON_COUNT",0
"3018","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","OREAUR78","TAXON_COUNT",12.4283559577677
"3019","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","PTEMUL99","TAXON_COUNT",0
"3020","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","SCIOCE94","TAXON_COUNT",0
"3021","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","STRSPP80","TAXON_COUNT",0
"3022","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","TILMAR77","TAXON_COUNT",3.33333333333333
"3023","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","TRIMAC36","TAXON_COUNT",0
"3024","13_RB","2009","CPUE = (COUNT / DISTANCE (M))*100","UNIDEEL200","TAXON_COUNT",0
"3025","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","AMICAL55","TAXON_COUNT",0
"3026","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","ANCMIT57","TAXON_COUNT",0
"3027","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","ANGROS54","TAXON_COUNT",1.28205128205128
"3028","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","ARCPRO92","TAXON_COUNT",0
"3029","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","ARIFEL69","TAXON_COUNT",0
"3030","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","BAGMAR76","TAXON_COUNT",0
"3031","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","BELBEL86","TAXON_COUNT",0
"3032","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","CALSAP109","TAXON_COUNT",0
"3033","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","CARHIP105","TAXON_COUNT",0
"3034","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","CARLEU91","TAXON_COUNT",0
"3035","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","CENUND50","TAXON_COUNT",30.7740152865328
"3036","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","CICSPP110","TAXON_COUNT",0
"3037","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","CICURO84","TAXON_COUNT",0
"3038","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","CLABAT60","TAXON_COUNT",0
"3039","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","CYNNEB104","TAXON_COUNT",0
"3040","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","ELOPSAU117","TAXON_COUNT",0
"3041","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","ENNGLO47","TAXON_COUNT",0
"3042","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","ERISUC33","TAXON_COUNT",0
"3043","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","ESOAME18","TAXON_COUNT",0
"3044","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","ESONIG14","TAXON_COUNT",0
"3045","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","EUCHAR103","TAXON_COUNT",0
"3046","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","EUCSPP115","TAXON_COUNT",0
"3047","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","EUGPLU101","TAXON_COUNT",0
"3048","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","EURGUL35","TAXON_COUNT",0
"3049","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","FUNCHR8","TAXON_COUNT",0
"3050","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","FUNCON4","TAXON_COUNT",0
"3051","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","FUNGRA75","TAXON_COUNT",0
"3052","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","FUNSEM34","TAXON_COUNT",0
"3053","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","GOBROB106","TAXON_COUNT",0
"3054","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","GOBSPP121","TAXON_COUNT",0
"3055","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","HEMLET88","TAXON_COUNT",0
"3056","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","KLEMAR102","TAXON_COUNT",0
"3057","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","LAGHOM81","TAXON_COUNT",2.75229357798165
"3058","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","LEPGUL38","TAXON_COUNT",0
"3059","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","LEPMAC39","TAXON_COUNT",1.8348623853211
"3060","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","LEPMAR42","TAXON_COUNT",6.14212408645623
"3061","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","LEPMIC40","TAXON_COUNT",6.00217695537242
"3062","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","LEPPLA17","TAXON_COUNT",4.03434486003293
"3063","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","LEPPUN41","TAXON_COUNT",8.61452340227025
"3064","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","LEPSPP19","TAXON_COUNT",1.69491525423729
"3065","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","LOPCYP71","TAXON_COUNT",0
"3066","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","LUTGRI74","TAXON_COUNT",0
"3067","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","MACSIA100","TAXON_COUNT",0
"3068","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","MCSAL20","TAXON_COUNT",27.1690808543553
"3069","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","MEGATL51","TAXON_COUNT",0
"3070","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","MICGUL67","TAXON_COUNT",0
"3071","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","MUGCEP107","TAXON_COUNT",0
"3072","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","NOTCRY9","TAXON_COUNT",0
"3073","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","NOTGYR37","TAXON_COUNT",0
"3074","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","OREAUR78","TAXON_COUNT",11.1786259663728
"3075","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","PTEMUL99","TAXON_COUNT",0
"3076","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","SCIOCE94","TAXON_COUNT",0
"3077","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","STRSPP80","TAXON_COUNT",0
"3078","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","TILMAR77","TAXON_COUNT",0
"3079","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","TRIMAC36","TAXON_COUNT",11.1786259663728
"3080","13_RB","2010","CPUE = (COUNT / DISTANCE (M))*100","UNIDEEL200","TAXON_COUNT",0
"3137","13_RB","2012","CPUE = (COUNT / DISTANCE (M))*100","AMICAL55","TAXON_COUNT",0
"3138","13_RB","2012","CPUE = (COUNT / DISTANCE (M))*100","ANCMIT57","TAXON_COUNT",0
"3139","13_RB","2012","CPUE = (COUNT / DISTANCE (M))*100","ANGROS54","TAXON_COUNT",5.62223402372101
"3140","13_RB","2012","CPUE = (COUNT / DISTANCE (M))*100","ARCPRO92","TAXON_COUNT",0
"3141","13_RB","2012","CPUE = (COUNT / DISTANCE (M))*100","ARIFEL69","TAXON_COUNT",0
"3142","13_RB","2012","CPUE = (COUNT / DISTANCE (M))*100","BAGMAR76","TAXON_COUNT",0
"3143","13_RB","2012","CPUE = (COUNT / DISTANCE (M))*100","BELBEL86","TAXON_COUNT",0
"3144","13_RB","2012","CPUE = (COUNT / DISTANCE (M))*100","CALSAP109","TAXON_COUNT",0
"3145","13_RB","2012","CPUE = (COUNT / DISTANCE (M))*100","CARHIP105","TAXON_COUNT",0
"3146","13_RB","2012","CPUE = (COUNT / DISTANCE (M))*100","CARLEU91","TAXON_COUNT",0
"3147","13_RB","2012","CPUE = (COUNT / DISTANCE (M))*100","CENUND50","TAXON_COUNT",5.03651767455449
"3148","13_RB","2012","CPUE = (COUNT / DISTANCE (M))*100","CICSPP110","TAXON_COUNT",0
"3149","13_RB","2012","CPUE = (COUNT / DISTANCE (M))*100","CICURO84","TAXON_COUNT",0
"3150","13_RB","2012","CPUE = (COUNT / DISTANCE (M))*100","CLABAT60","TAXON_COUNT",0
"3151","13_RB","2012","CPUE = (COUNT / DISTANCE (M))*100","CYNNEB104","TAXON_COUNT",0
"3152","13_RB","2012","CPUE = (COUNT / DISTANCE (M))*100","ELOPSAU117","TAXON_COUNT",0
"3153","13_RB","2012","CPUE = (COUNT / DISTANCE (M))*100","ENNGLO47","TAXON_COUNT",0
"3154","13_RB","2012","CPUE = (COUNT / DISTANCE (M))*100","ERISUC33","TAXON_COUNT",0
"3155","13_RB","2012","CPUE = (COUNT / DISTANCE (M))*100","ESOAME18","TAXON_COUNT",0
"3156","13_RB","2012","CPUE = (COUNT / DISTANCE (M))*100","ESONIG14","TAXON_COUNT",0
"3157","13_RB","2012","CPUE = (COUNT / DISTANCE (M))*100","EUCHAR103","TAXON_COUNT",0
"3158","13_RB","2012","CPUE = (COUNT / DISTANCE (M))*100","EUCSPP115","TAXON_COUNT",0
"3159","13_RB","2012","CPUE = (COUNT / DISTANCE (M))*100","EUGPLU101","TAXON_COUNT",0
"3160","13_RB","2012","CPUE = (COUNT / DISTANCE (M))*100","EURGUL35","TAXON_COUNT",0
"3161","13_RB","2012","CPUE = (COUNT / DISTANCE (M))*100","FUNCHR8","TAXON_COUNT",0
"3162","13_RB","2012","CPUE = (COUNT / DISTANCE (M))*100","FUNCON4","TAXON_COUNT",0
"3163","13_RB","2012","CPUE = (COUNT / DISTANCE (M))*100","FUNGRA75","TAXON_COUNT",0
"3164","13_RB","2012","CPUE = (COUNT / DISTANCE (M))*100","FUNSEM34","TAXON_COUNT",0
"3165","13_RB","2012","CPUE = (COUNT / DISTANCE (M))*100","GOBROB106","TAXON_COUNT",0
"3166","13_RB","2012","CPUE = (COUNT / DISTANCE (M))*100","GOBSPP121","TAXON_COUNT",0
"3167","13_RB","2012","CPUE = (COUNT / DISTANCE (M))*100","HEMLET88","TAXON_COUNT",0
