"DATE","SITE_ID","OBSERVATION_TYPE","VARIABLE_UNITS","VARIABLE_NAME","VALUE"
2006,"TR","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",0.5
2007,"AL","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",3.20512820512821
2007,"BM","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",2.52380952380952
2007,"CR","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",0
2007,"SP","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",6.79487179487179
2007,"TR","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",1.22222222222222
2008,"AL","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",2.16666666666667
2008,"BM","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",1.5625
2008,"CR","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",0
2008,"SP","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",0.515151515151515
2008,"TR","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",1.66666666666667
2009,"AL","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",2
2009,"BM","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",4.05882352941176
2009,"CR","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",0
2009,"SP","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",5.02631578947368
2009,"TR","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",1.05555555555556
2010,"AL","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",6.10526315789474
2010,"BM","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",3.88888888888889
2010,"CR","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",0
2010,"SP","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",8.64102564102564
2010,"TR","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",0.555555555555556
2011,"AL","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",1.27272727272727
2011,"BM","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",5.15384615384615
2011,"CR","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",0
2011,"SP","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",1.6875
2011,"TR","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",1.0952380952381
2012,"AL","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",3.8
2012,"BM","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",10.6571428571429
2012,"CR","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",0
2012,"SP","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",4.23076923076923
2012,"TR","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",0.5
2013,"AL","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",2.33333333333333
2013,"BM","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",15
2013,"CR","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",0.416666666666667
2013,"SP","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",0.615384615384615
2013,"TR","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",0.166666666666667
2014,"AL","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",0.80952380952381
2014,"BM","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",5.22222222222222
2014,"CR","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",0.166666666666667
2014,"SP","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",0.571428571428571
2014,"TR","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",0.277777777777778
2015,"AL","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",0.65
2015,"BM","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",6.45714285714286
2015,"CR","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",0
2015,"SP","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",1.22222222222222
2015,"TR","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",1.16666666666667
2016,"AL","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",3.48571428571429
2016,"BM","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",5.43243243243243
2016,"CR","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",0
2016,"SP","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",3.61538461538462
2016,"TR","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",0.333333333333333
2017,"AL","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",1.71428571428571
2017,"BM","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",9.66666666666667
2017,"CR","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",0
2017,"SP","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",1.35294117647059
2017,"TR","TAXON_COUNT","CPUE","BLUNTNOSEMINNOW",17.8
1981,"AL","TAXON_COUNT","CPUE","BOWFIN",0
1981,"BM","TAXON_COUNT","CPUE","BOWFIN",0
1981,"CR","TAXON_COUNT","CPUE","BOWFIN",0
1981,"SP","TAXON_COUNT","CPUE","BOWFIN",0
1981,"TR","TAXON_COUNT","CPUE","BOWFIN",0
1982,"AL","TAXON_COUNT","CPUE","BOWFIN",0
1982,"BM","TAXON_COUNT","CPUE","BOWFIN",0
1982,"CR","TAXON_COUNT","CPUE","BOWFIN",0
1982,"SP","TAXON_COUNT","CPUE","BOWFIN",0
1982,"TR","TAXON_COUNT","CPUE","BOWFIN",0
1983,"AL","TAXON_COUNT","CPUE","BOWFIN",0
1983,"BM","TAXON_COUNT","CPUE","BOWFIN",0
1983,"CR","TAXON_COUNT","CPUE","BOWFIN",0
1983,"SP","TAXON_COUNT","CPUE","BOWFIN",0
1983,"TR","TAXON_COUNT","CPUE","BOWFIN",0
1984,"AL","TAXON_COUNT","CPUE","BOWFIN",0
1984,"BM","TAXON_COUNT","CPUE","BOWFIN",0
1984,"CR","TAXON_COUNT","CPUE","BOWFIN",0
1984,"SP","TAXON_COUNT","CPUE","BOWFIN",0
1984,"TR","TAXON_COUNT","CPUE","BOWFIN",0
1985,"AL","TAXON_COUNT","CPUE","BOWFIN",0
1985,"BM","TAXON_COUNT","CPUE","BOWFIN",0
1985,"CR","TAXON_COUNT","CPUE","BOWFIN",0
1985,"SP","TAXON_COUNT","CPUE","BOWFIN",0
1985,"TR","TAXON_COUNT","CPUE","BOWFIN",0
1986,"AL","TAXON_COUNT","CPUE","BOWFIN",0
1986,"BM","TAXON_COUNT","CPUE","BOWFIN",0
1986,"CR","TAXON_COUNT","CPUE","BOWFIN",0
1986,"SP","TAXON_COUNT","CPUE","BOWFIN",0
1986,"TR","TAXON_COUNT","CPUE","BOWFIN",0
1987,"AL","TAXON_COUNT","CPUE","BOWFIN",0
1987,"BM","TAXON_COUNT","CPUE","BOWFIN",0
1987,"CR","TAXON_COUNT","CPUE","BOWFIN",0
1987,"SP","TAXON_COUNT","CPUE","BOWFIN",0
1987,"TR","TAXON_COUNT","CPUE","BOWFIN",0
1988,"AL","TAXON_COUNT","CPUE","BOWFIN",0
1988,"BM","TAXON_COUNT","CPUE","BOWFIN",0
1988,"CR","TAXON_COUNT","CPUE","BOWFIN",0
1988,"SP","TAXON_COUNT","CPUE","BOWFIN",0
1988,"TR","TAXON_COUNT","CPUE","BOWFIN",0
1989,"AL","TAXON_COUNT","CPUE","BOWFIN",0
1989,"BM","TAXON_COUNT","CPUE","BOWFIN",0
1989,"CR","TAXON_COUNT","CPUE","BOWFIN",0
1989,"SP","TAXON_COUNT","CPUE","BOWFIN",0
1989,"TR","TAXON_COUNT","CPUE","BOWFIN",0
1990,"AL","TAXON_COUNT","CPUE","BOWFIN",0
1990,"BM","TAXON_COUNT","CPUE","BOWFIN",0
1990,"CR","TAXON_COUNT","CPUE","BOWFIN",0
1990,"SP","TAXON_COUNT","CPUE","BOWFIN",0
1990,"TR","TAXON_COUNT","CPUE","BOWFIN",0
1991,"AL","TAXON_COUNT","CPUE","BOWFIN",0
1991,"BM","TAXON_COUNT","CPUE","BOWFIN",0
1991,"CR","TAXON_COUNT","CPUE","BOWFIN",0
1991,"SP","TAXON_COUNT","CPUE","BOWFIN",0
1991,"TR","TAXON_COUNT","CPUE","BOWFIN",0.5
1992,"AL","TAXON_COUNT","CPUE","BOWFIN",0
1992,"BM","TAXON_COUNT","CPUE","BOWFIN",0
1992,"CR","TAXON_COUNT","CPUE","BOWFIN",0
1992,"SP","TAXON_COUNT","CPUE","BOWFIN",0
1992,"TR","TAXON_COUNT","CPUE","BOWFIN",0
1993,"AL","TAXON_COUNT","CPUE","BOWFIN",0
1993,"BM","TAXON_COUNT","CPUE","BOWFIN",0
1993,"CR","TAXON_COUNT","CPUE","BOWFIN",0
1993,"SP","TAXON_COUNT","CPUE","BOWFIN",0
1993,"TR","TAXON_COUNT","CPUE","BOWFIN",0
1994,"AL","TAXON_COUNT","CPUE","BOWFIN",0
1994,"BM","TAXON_COUNT","CPUE","BOWFIN",0
1994,"CR","TAXON_COUNT","CPUE","BOWFIN",0
1994,"SP","TAXON_COUNT","CPUE","BOWFIN",0
1994,"TR","TAXON_COUNT","CPUE","BOWFIN",0
1995,"AL","TAXON_COUNT","CPUE","BOWFIN",0
1995,"BM","TAXON_COUNT","CPUE","BOWFIN",0
1995,"CR","TAXON_COUNT","CPUE","BOWFIN",0
1995,"SP","TAXON_COUNT","CPUE","BOWFIN",0
1995,"TR","TAXON_COUNT","CPUE","BOWFIN",0
1996,"AL","TAXON_COUNT","CPUE","BOWFIN",0
1996,"BM","TAXON_COUNT","CPUE","BOWFIN",0
1996,"CR","TAXON_COUNT","CPUE","BOWFIN",0
1996,"SP","TAXON_COUNT","CPUE","BOWFIN",0
1996,"TR","TAXON_COUNT","CPUE","BOWFIN",0
1997,"AL","TAXON_COUNT","CPUE","BOWFIN",0
1997,"BM","TAXON_COUNT","CPUE","BOWFIN",0
1997,"CR","TAXON_COUNT","CPUE","BOWFIN",0
1997,"SP","TAXON_COUNT","CPUE","BOWFIN",0
1997,"TR","TAXON_COUNT","CPUE","BOWFIN",0
1998,"AL","TAXON_COUNT","CPUE","BOWFIN",0
1998,"BM","TAXON_COUNT","CPUE","BOWFIN",0
1998,"CR","TAXON_COUNT","CPUE","BOWFIN",0
1998,"SP","TAXON_COUNT","CPUE","BOWFIN",0
1998,"TR","TAXON_COUNT","CPUE","BOWFIN",0
1999,"AL","TAXON_COUNT","CPUE","BOWFIN",0
1999,"BM","TAXON_COUNT","CPUE","BOWFIN",0
1999,"CR","TAXON_COUNT","CPUE","BOWFIN",0
1999,"SP","TAXON_COUNT","CPUE","BOWFIN",0
1999,"TR","TAXON_COUNT","CPUE","BOWFIN",0
2000,"AL","TAXON_COUNT","CPUE","BOWFIN",0
2000,"BM","TAXON_COUNT","CPUE","BOWFIN",0
2000,"CR","TAXON_COUNT","CPUE","BOWFIN",0
2000,"SP","TAXON_COUNT","CPUE","BOWFIN",0
2000,"TR","TAXON_COUNT","CPUE","BOWFIN",0
2001,"AL","TAXON_COUNT","CPUE","BOWFIN",0
2001,"BM","TAXON_COUNT","CPUE","BOWFIN",0
2001,"CR","TAXON_COUNT","CPUE","BOWFIN",0
2001,"SP","TAXON_COUNT","CPUE","BOWFIN",0
2001,"TR","TAXON_COUNT","CPUE","BOWFIN",0
2002,"AL","TAXON_COUNT","CPUE","BOWFIN",0
2002,"BM","TAXON_COUNT","CPUE","BOWFIN",0
2002,"CR","TAXON_COUNT","CPUE","BOWFIN",0
2002,"SP","TAXON_COUNT","CPUE","BOWFIN",0
2002,"TR","TAXON_COUNT","CPUE","BOWFIN",0
2003,"AL","TAXON_COUNT","CPUE","BOWFIN",0
2003,"BM","TAXON_COUNT","CPUE","BOWFIN",0
2003,"CR","TAXON_COUNT","CPUE","BOWFIN",0
2003,"SP","TAXON_COUNT","CPUE","BOWFIN",0
2003,"TR","TAXON_COUNT","CPUE","BOWFIN",0
2004,"AL","TAXON_COUNT","CPUE","BOWFIN",0
2004,"BM","TAXON_COUNT","CPUE","BOWFIN",0
2004,"CR","TAXON_COUNT","CPUE","BOWFIN",0
2004,"SP","TAXON_COUNT","CPUE","BOWFIN",0
2004,"TR","TAXON_COUNT","CPUE","BOWFIN",0
2005,"AL","TAXON_COUNT","CPUE","BOWFIN",0
2005,"BM","TAXON_COUNT","CPUE","BOWFIN",0
2005,"CR","TAXON_COUNT","CPUE","BOWFIN",0
2005,"SP","TAXON_COUNT","CPUE","BOWFIN",0
2005,"TR","TAXON_COUNT","CPUE","BOWFIN",0
2006,"AL","TAXON_COUNT","CPUE","BOWFIN",0
2006,"BM","TAXON_COUNT","CPUE","BOWFIN",0
2006,"CR","TAXON_COUNT","CPUE","BOWFIN",0
2006,"SP","TAXON_COUNT","CPUE","BOWFIN",0
2006,"TR","TAXON_COUNT","CPUE","BOWFIN",0
2007,"AL","TAXON_COUNT","CPUE","BOWFIN",0
2007,"BM","TAXON_COUNT","CPUE","BOWFIN",0
2007,"CR","TAXON_COUNT","CPUE","BOWFIN",0
2007,"SP","TAXON_COUNT","CPUE","BOWFIN",0
2007,"TR","TAXON_COUNT","CPUE","BOWFIN",0
2008,"AL","TAXON_COUNT","CPUE","BOWFIN",0
2008,"BM","TAXON_COUNT","CPUE","BOWFIN",0
2008,"CR","TAXON_COUNT","CPUE","BOWFIN",0
2008,"SP","TAXON_COUNT","CPUE","BOWFIN",0
2008,"TR","TAXON_COUNT","CPUE","BOWFIN",0
2009,"AL","TAXON_COUNT","CPUE","BOWFIN",0
2009,"BM","TAXON_COUNT","CPUE","BOWFIN",0
2009,"CR","TAXON_COUNT","CPUE","BOWFIN",0
2009,"SP","TAXON_COUNT","CPUE","BOWFIN",0
2009,"TR","TAXON_COUNT","CPUE","BOWFIN",0
2010,"AL","TAXON_COUNT","CPUE","BOWFIN",0
2010,"BM","TAXON_COUNT","CPUE","BOWFIN",0
2010,"CR","TAXON_COUNT","CPUE","BOWFIN",0
2010,"SP","TAXON_COUNT","CPUE","BOWFIN",0
2010,"TR","TAXON_COUNT","CPUE","BOWFIN",0
2011,"AL","TAXON_COUNT","CPUE","BOWFIN",0
2011,"BM","TAXON_COUNT","CPUE","BOWFIN",0
2011,"CR","TAXON_COUNT","CPUE","BOWFIN",0
2011,"SP","TAXON_COUNT","CPUE","BOWFIN",0
2011,"TR","TAXON_COUNT","CPUE","BOWFIN",0
2012,"AL","TAXON_COUNT","CPUE","BOWFIN",0
2012,"BM","TAXON_COUNT","CPUE","BOWFIN",0
2012,"CR","TAXON_COUNT","CPUE","BOWFIN",0
2012,"SP","TAXON_COUNT","CPUE","BOWFIN",0
2012,"TR","TAXON_COUNT","CPUE","BOWFIN",0
2013,"AL","TAXON_COUNT","CPUE","BOWFIN",0
2013,"BM","TAXON_COUNT","CPUE","BOWFIN",0.333333333333333
2013,"CR","TAXON_COUNT","CPUE","BOWFIN",0
2013,"SP","TAXON_COUNT","CPUE","BOWFIN",0
2013,"TR","TAXON_COUNT","CPUE","BOWFIN",0
2014,"AL","TAXON_COUNT","CPUE","BOWFIN",0
2014,"BM","TAXON_COUNT","CPUE","BOWFIN",0
2014,"CR","TAXON_COUNT","CPUE","BOWFIN",0
2014,"SP","TAXON_COUNT","CPUE","BOWFIN",0
2014,"TR","TAXON_COUNT","CPUE","BOWFIN",0
2015,"AL","TAXON_COUNT","CPUE","BOWFIN",0
2015,"BM","TAXON_COUNT","CPUE","BOWFIN",0
2015,"CR","TAXON_COUNT","CPUE","BOWFIN",0
2015,"SP","TAXON_COUNT","CPUE","BOWFIN",0
2015,"TR","TAXON_COUNT","CPUE","BOWFIN",0
2016,"AL","TAXON_COUNT","CPUE","BOWFIN",0
2016,"BM","TAXON_COUNT","CPUE","BOWFIN",0
2016,"CR","TAXON_COUNT","CPUE","BOWFIN",0
2016,"SP","TAXON_COUNT","CPUE","BOWFIN",0
2016,"TR","TAXON_COUNT","CPUE","BOWFIN",0
2017,"AL","TAXON_COUNT","CPUE","BOWFIN",0
2017,"BM","TAXON_COUNT","CPUE","BOWFIN",0
2017,"CR","TAXON_COUNT","CPUE","BOWFIN",0
2017,"SP","TAXON_COUNT","CPUE","BOWFIN",0
2017,"TR","TAXON_COUNT","CPUE","BOWFIN",0
1981,"AL","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1981,"BM","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1981,"CR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1981,"SP","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1981,"TR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1982,"AL","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1982,"BM","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1982,"CR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1982,"SP","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1982,"TR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1983,"AL","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1983,"BM","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1983,"CR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1983,"SP","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1983,"TR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1984,"AL","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1984,"BM","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1984,"CR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1984,"SP","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1984,"TR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1985,"AL","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1985,"BM","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1985,"CR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1985,"SP","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1985,"TR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1986,"AL","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1986,"BM","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1986,"CR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1986,"SP","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1986,"TR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1987,"AL","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1987,"BM","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1987,"CR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1987,"SP","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1987,"TR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1988,"AL","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1988,"BM","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1988,"CR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1988,"SP","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1988,"TR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1989,"AL","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1989,"BM","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1989,"CR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1989,"SP","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1989,"TR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1990,"AL","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1990,"BM","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1990,"CR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1990,"SP","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1990,"TR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1991,"AL","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1991,"BM","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1991,"CR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1991,"SP","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1991,"TR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1992,"AL","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1992,"BM","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1992,"CR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1992,"SP","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1992,"TR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1993,"AL","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1993,"BM","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1993,"CR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1993,"SP","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1993,"TR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1994,"AL","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1994,"BM","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1994,"CR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1994,"SP","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1994,"TR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1995,"AL","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1995,"BM","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1995,"CR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1995,"SP","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1995,"TR","TAXON_COUNT","CPUE","BRASSYMINNOW",1.125
1996,"AL","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1996,"BM","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1996,"CR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1996,"SP","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1996,"TR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1997,"AL","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1997,"BM","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1997,"CR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1997,"SP","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1997,"TR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1998,"AL","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1998,"BM","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1998,"CR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1998,"SP","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1998,"TR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1999,"AL","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1999,"BM","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1999,"CR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1999,"SP","TAXON_COUNT","CPUE","BRASSYMINNOW",0
1999,"TR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2000,"AL","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2000,"BM","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2000,"CR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2000,"SP","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2000,"TR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2001,"AL","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2001,"BM","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2001,"CR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2001,"SP","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2001,"TR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2002,"AL","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2002,"BM","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2002,"CR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2002,"SP","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2002,"TR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2003,"AL","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2003,"BM","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2003,"CR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2003,"SP","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2003,"TR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2004,"AL","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2004,"BM","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2004,"CR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2004,"SP","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2004,"TR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2005,"AL","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2005,"BM","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2005,"CR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2005,"SP","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2005,"TR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2006,"AL","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2006,"BM","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2006,"CR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2006,"SP","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2006,"TR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2007,"AL","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2007,"BM","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2007,"CR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2007,"SP","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2007,"TR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2008,"AL","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2008,"BM","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2008,"CR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2008,"SP","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2008,"TR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2009,"AL","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2009,"BM","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2009,"CR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2009,"SP","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2009,"TR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2010,"AL","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2010,"BM","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2010,"CR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2010,"SP","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2010,"TR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2011,"AL","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2011,"BM","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2011,"CR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2011,"SP","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2011,"TR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2012,"AL","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2012,"BM","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2012,"CR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2012,"SP","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2012,"TR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2013,"AL","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2013,"BM","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2013,"CR","TAXON_COUNT","CPUE","BRASSYMINNOW",0
2013,"SP","TAXON_COUNT","CPUE","BRASSYMINNOW",0
