"OBSERVATION_TYPE","SITE_ID","DATE","VARIABLE_NAME","VARIABLE_UNITS","VALUE"
"TAXON_COUNT","132",2007,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","132",2008,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","132",2009,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","132",2010,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","132",2011,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","148",2005,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","148",2006,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","148",2007,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","148",2008,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","148",2009,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","148",2010,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","148",2011,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","164",2005,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","164",2006,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","164",2007,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","164",2008,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","164",2009,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","164",2010,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","164",2011,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","171",2005,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","171",2006,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","171",2007,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","171",2008,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","171",2009,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","171",2010,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","171",2011,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","179",2005,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","179",2006,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","179",2007,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","179",2008,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","179",2009,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","179",2010,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","179",2011,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","196",2005,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","196",2006,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","196",2007,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","196",2008,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","196",2009,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","196",2010,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","196",2011,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","199",2005,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","199",2006,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","199",2007,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","199",2008,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","199",2009,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","199",2010,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","199",2011,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","207",2005,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","207",2006,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","207",2007,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","207",2008,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","207",2009,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","207",2010,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","207",2011,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","212",2005,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","212",2006,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","212",2007,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","212",2008,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","212",2009,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","212",2010,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","212",2011,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","219",2005,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","219",2006,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","219",2007,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","219",2008,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","219",2009,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","219",2010,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","219",2011,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","223",2005,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","223",2006,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","223",2007,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","223",2008,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","223",2009,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","223",2010,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","223",2011,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","228",2005,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","228",2006,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","228",2008,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","228",2009,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","228",2010,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","228",2011,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","228",2007,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","235",2005,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","235",2006,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","235",2007,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","235",2008,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","235",2009,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","235",2010,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","235",2011,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","236",2005,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","236",2006,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","236",2007,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","236",2008,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","236",2009,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","236",2010,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","236",2011,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","243",2005,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","243",2006,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","243",2007,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","243",2008,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","243",2009,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","243",2010,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","243",2011,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","254",2005,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","254",2006,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","254",2007,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","254",2008,"AMPSLSP01","PERCENT",11.335
"TAXON_COUNT","254",2009,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","254",2010,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","254",2011,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","255",2005,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","255",2006,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","255",2007,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","255",2008,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","255",2009,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","255",2010,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","255",2011,"AMPSLSP01","PERCENT",0
"TAXON_COUNT","4",2005,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","4",2006,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","4",2007,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","4",2008,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","4",2009,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","4",2010,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","4",2011,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","7",2005,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","7",2006,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","7",2007,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","7",2010,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","7",2011,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","7",2008,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","7",2009,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","23",2005,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","23",2006,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","23",2007,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","23",2008,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","23",2009,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","23",2010,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","23",2011,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","36",2005,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","36",2006,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","36",2007,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","36",2008,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","36",2009,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","36",2010,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","36",2011,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","39",2005,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","39",2006,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","39",2007,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","39",2008,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","39",2009,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","39",2010,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","39",2011,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","47",2005,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","47",2006,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","47",2007,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","47",2008,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","47",2009,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","47",2010,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","47",2011,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","55",2005,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","55",2006,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","55",2007,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","55",2008,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","55",2009,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","55",2010,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","55",2011,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","60",2005,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","60",2006,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","60",2007,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","60",2008,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","60",2009,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","60",2010,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","60",2011,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","68",2005,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","68",2006,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","68",2007,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","68",2008,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","68",2009,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","68",2010,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","68",2011,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","84",2005,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","84",2006,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","84",2007,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","84",2008,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","84",2009,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","84",2010,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","84",2011,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","100",2005,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","100",2006,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","100",2007,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","100",2008,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","100",2009,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","100",2010,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","100",2011,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","111",2005,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","111",2006,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","111",2007,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","111",2008,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","111",2009,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","111",2010,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","111",2011,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","115",2005,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","115",2006,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","115",2007,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","115",2008,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","115",2009,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","115",2010,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","115",2011,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","132",2005,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","132",2006,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","132",2007,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","132",2008,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","132",2009,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","132",2010,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","132",2011,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","148",2005,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","148",2006,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","148",2007,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","148",2008,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","148",2009,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","148",2010,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","148",2011,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","164",2005,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","164",2006,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","164",2007,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","164",2008,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","164",2009,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","164",2010,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","164",2011,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","171",2005,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","171",2006,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","171",2007,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","171",2008,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","171",2009,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","171",2010,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","171",2011,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","179",2005,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","179",2006,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","179",2007,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","179",2008,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","179",2009,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","179",2010,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","179",2011,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","196",2005,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","196",2006,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","196",2007,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","196",2008,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","196",2009,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","196",2010,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","196",2011,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","199",2005,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","199",2006,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","199",2007,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","199",2008,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","199",2009,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","199",2010,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","199",2011,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","207",2005,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","207",2006,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","207",2007,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","207",2008,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","207",2009,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","207",2010,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","207",2011,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","212",2005,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","212",2006,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","212",2007,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","212",2008,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","212",2009,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","212",2010,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","212",2011,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","219",2005,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","219",2006,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","219",2007,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","219",2008,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","219",2009,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","219",2010,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","219",2011,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","223",2005,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","223",2006,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","223",2007,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","223",2008,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","223",2009,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","223",2010,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","223",2011,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","228",2005,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","228",2006,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","228",2008,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","228",2009,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","228",2010,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","228",2011,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","228",2007,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","235",2005,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","235",2006,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","235",2007,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","235",2008,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","235",2009,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","235",2010,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","235",2011,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","236",2005,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","236",2006,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","236",2007,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","236",2008,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","236",2009,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","236",2010,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","236",2011,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","243",2005,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","243",2006,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","243",2007,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","243",2008,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","243",2009,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","243",2010,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","243",2011,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","254",2005,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","254",2006,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","254",2007,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","254",2008,"AMPSLSP02","PERCENT",7.678
"TAXON_COUNT","254",2009,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","254",2010,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","254",2011,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","255",2005,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","255",2006,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","255",2007,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","255",2008,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","255",2009,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","255",2010,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","255",2011,"AMPSLSP02","PERCENT",0
"TAXON_COUNT","4",2005,"AMSULSUL","PERCENT",0
"TAXON_COUNT","4",2006,"AMSULSUL","PERCENT",0
"TAXON_COUNT","4",2007,"AMSULSUL","PERCENT",0
"TAXON_COUNT","4",2008,"AMSULSUL","PERCENT",0
"TAXON_COUNT","4",2009,"AMSULSUL","PERCENT",0
"TAXON_COUNT","4",2010,"AMSULSUL","PERCENT",0
"TAXON_COUNT","4",2011,"AMSULSUL","PERCENT",0
"TAXON_COUNT","7",2005,"AMSULSUL","PERCENT",41.919
"TAXON_COUNT","7",2006,"AMSULSUL","PERCENT",1.553
"TAXON_COUNT","7",2007,"AMSULSUL","PERCENT",0.774
"TAXON_COUNT","7",2010,"AMSULSUL","PERCENT",0.795
"TAXON_COUNT","7",2011,"AMSULSUL","PERCENT",0
"TAXON_COUNT","7",2008,"AMSULSUL","PERCENT",0.328
"TAXON_COUNT","7",2009,"AMSULSUL","PERCENT",0.4
"TAXON_COUNT","23",2005,"AMSULSUL","PERCENT",0
"TAXON_COUNT","23",2006,"AMSULSUL","PERCENT",0
"TAXON_COUNT","23",2007,"AMSULSUL","PERCENT",0
"TAXON_COUNT","23",2008,"AMSULSUL","PERCENT",0
"TAXON_COUNT","23",2009,"AMSULSUL","PERCENT",0
"TAXON_COUNT","23",2010,"AMSULSUL","PERCENT",0
"TAXON_COUNT","23",2011,"AMSULSUL","PERCENT",0
"TAXON_COUNT","36",2005,"AMSULSUL","PERCENT",0.784
"TAXON_COUNT","36",2006,"AMSULSUL","PERCENT",0
"TAXON_COUNT","36",2007,"AMSULSUL","PERCENT",0
"TAXON_COUNT","36",2008,"AMSULSUL","PERCENT",0
"TAXON_COUNT","36",2009,"AMSULSUL","PERCENT",0
"TAXON_COUNT","36",2010,"AMSULSUL","PERCENT",0
"TAXON_COUNT","36",2011,"AMSULSUL","PERCENT",0
"TAXON_COUNT","39",2005,"AMSULSUL","PERCENT",0
"TAXON_COUNT","39",2006,"AMSULSUL","PERCENT",0
"TAXON_COUNT","39",2007,"AMSULSUL","PERCENT",0.196
"TAXON_COUNT","39",2008,"AMSULSUL","PERCENT",2.198
"TAXON_COUNT","39",2009,"AMSULSUL","PERCENT",0
"TAXON_COUNT","39",2010,"AMSULSUL","PERCENT",0
"TAXON_COUNT","39",2011,"AMSULSUL","PERCENT",0
"TAXON_COUNT","47",2005,"AMSULSUL","PERCENT",0
"TAXON_COUNT","47",2006,"AMSULSUL","PERCENT",0
"TAXON_COUNT","47",2007,"AMSULSUL","PERCENT",0
"TAXON_COUNT","47",2008,"AMSULSUL","PERCENT",0
"TAXON_COUNT","47",2009,"AMSULSUL","PERCENT",0
"TAXON_COUNT","47",2010,"AMSULSUL","PERCENT",0
"TAXON_COUNT","47",2011,"AMSULSUL","PERCENT",0
"TAXON_COUNT","55",2005,"AMSULSUL","PERCENT",0
"TAXON_COUNT","55",2006,"AMSULSUL","PERCENT",0
"TAXON_COUNT","55",2007,"AMSULSUL","PERCENT",0
"TAXON_COUNT","55",2008,"AMSULSUL","PERCENT",0
"TAXON_COUNT","55",2009,"AMSULSUL","PERCENT",0
"TAXON_COUNT","55",2010,"AMSULSUL","PERCENT",0
"TAXON_COUNT","55",2011,"AMSULSUL","PERCENT",0
"TAXON_COUNT","60",2005,"AMSULSUL","PERCENT",0
"TAXON_COUNT","60",2006,"AMSULSUL","PERCENT",0
"TAXON_COUNT","60",2007,"AMSULSUL","PERCENT",0
"TAXON_COUNT","60",2008,"AMSULSUL","PERCENT",0
"TAXON_COUNT","60",2009,"AMSULSUL","PERCENT",0
"TAXON_COUNT","60",2010,"AMSULSUL","PERCENT",0
"TAXON_COUNT","60",2011,"AMSULSUL","PERCENT",0
"TAXON_COUNT","68",2005,"AMSULSUL","PERCENT",0
"TAXON_COUNT","68",2006,"AMSULSUL","PERCENT",0
"TAXON_COUNT","68",2007,"AMSULSUL","PERCENT",0
"TAXON_COUNT","68",2008,"AMSULSUL","PERCENT",0
"TAXON_COUNT","68",2009,"AMSULSUL","PERCENT",0
"TAXON_COUNT","68",2010,"AMSULSUL","PERCENT",0
"TAXON_COUNT","68",2011,"AMSULSUL","PERCENT",0
"TAXON_COUNT","84",2005,"AMSULSUL","PERCENT",0
"TAXON_COUNT","84",2006,"AMSULSUL","PERCENT",0
"TAXON_COUNT","84",2007,"AMSULSUL","PERCENT",0
"TAXON_COUNT","84",2008,"AMSULSUL","PERCENT",0
"TAXON_COUNT","84",2009,"AMSULSUL","PERCENT",0
"TAXON_COUNT","84",2010,"AMSULSUL","PERCENT",0
"TAXON_COUNT","84",2011,"AMSULSUL","PERCENT",0
"TAXON_COUNT","100",2005,"AMSULSUL","PERCENT",0
"TAXON_COUNT","100",2006,"AMSULSUL","PERCENT",0
"TAXON_COUNT","100",2007,"AMSULSUL","PERCENT",0
"TAXON_COUNT","100",2008,"AMSULSUL","PERCENT",0
"TAXON_COUNT","100",2009,"AMSULSUL","PERCENT",0
"TAXON_COUNT","100",2010,"AMSULSUL","PERCENT",0
"TAXON_COUNT","100",2011,"AMSULSUL","PERCENT",0
"TAXON_COUNT","111",2005,"AMSULSUL","PERCENT",0
"TAXON_COUNT","111",2006,"AMSULSUL","PERCENT",0
"TAXON_COUNT","111",2007,"AMSULSUL","PERCENT",0
"TAXON_COUNT","111",2008,"AMSULSUL","PERCENT",0
"TAXON_COUNT","111",2009,"AMSULSUL","PERCENT",0
"TAXON_COUNT","111",2010,"AMSULSUL","PERCENT",0
"TAXON_COUNT","111",2011,"AMSULSUL","PERCENT",0
"TAXON_COUNT","115",2005,"AMSULSUL","PERCENT",0
