"OBSERVATION_TYPE","SITE_ID","DATE","VARIABLE_NAME","VARIABLE_UNITS","VALUE"
"TAXON_COUNT",241,1997,"Vaginulus_occidentalis","COUNT (yearly mean)",0
"TAXON_COUNT",244,1997,"Vaginulus_occidentalis","COUNT (yearly mean)",0
"TAXON_COUNT",247,1997,"Vaginulus_occidentalis","COUNT (yearly mean)",0
"TAXON_COUNT",250,1997,"Vaginulus_occidentalis","COUNT (yearly mean)",0
"TAXON_COUNT",253,1997,"Vaginulus_occidentalis","COUNT (yearly mean)",0
"TAXON_COUNT",292,1997,"Vaginulus_occidentalis","COUNT (yearly mean)",0
"TAXON_COUNT",295,1997,"Vaginulus_occidentalis","COUNT (yearly mean)",0.125
"TAXON_COUNT",298,1997,"Vaginulus_occidentalis","COUNT (yearly mean)",0.125
"TAXON_COUNT",301,1997,"Vaginulus_occidentalis","COUNT (yearly mean)",0
"TAXON_COUNT",304,1997,"Vaginulus_occidentalis","COUNT (yearly mean)",0
"TAXON_COUNT",343,1997,"Vaginulus_occidentalis","COUNT (yearly mean)",0
"TAXON_COUNT",346,1997,"Vaginulus_occidentalis","COUNT (yearly mean)",0
"TAXON_COUNT",349,1997,"Vaginulus_occidentalis","COUNT (yearly mean)",0.125
"TAXON_COUNT",352,1997,"Vaginulus_occidentalis","COUNT (yearly mean)",0
"TAXON_COUNT",355,1997,"Vaginulus_occidentalis","COUNT (yearly mean)",0
"TAXON_COUNT",394,1997,"Vaginulus_occidentalis","COUNT (yearly mean)",0.125
"TAXON_COUNT",397,1997,"Vaginulus_occidentalis","COUNT (yearly mean)",0
"TAXON_COUNT",400,1997,"Vaginulus_occidentalis","COUNT (yearly mean)",0
"TAXON_COUNT",403,1997,"Vaginulus_occidentalis","COUNT (yearly mean)",0
"TAXON_COUNT",406,1997,"Vaginulus_occidentalis","COUNT (yearly mean)",0.125
"TAXON_COUNT",37,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",40,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",43,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",46,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",49,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",88,1998,"Alcadia_alta","COUNT (yearly mean)",0.375
"TAXON_COUNT",91,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",94,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",97,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",100,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",139,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",142,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",145,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",148,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",151,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",190,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",193,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",196,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",199,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",202,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",241,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",244,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",247,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",250,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",253,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",292,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",295,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",298,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",301,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",304,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",343,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",346,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",349,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",352,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",355,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",394,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",397,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",400,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",403,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",406,1998,"Alcadia_alta","COUNT (yearly mean)",0
"TAXON_COUNT",37,1998,"Alcadia_striata","COUNT (yearly mean)",0
"TAXON_COUNT",40,1998,"Alcadia_striata","COUNT (yearly mean)",0.125
"TAXON_COUNT",43,1998,"Alcadia_striata","COUNT (yearly mean)",0.25
"TAXON_COUNT",46,1998,"Alcadia_striata","COUNT (yearly mean)",0.125
"TAXON_COUNT",49,1998,"Alcadia_striata","COUNT (yearly mean)",0
"TAXON_COUNT",88,1998,"Alcadia_striata","COUNT (yearly mean)",0.25
"TAXON_COUNT",91,1998,"Alcadia_striata","COUNT (yearly mean)",1
"TAXON_COUNT",94,1998,"Alcadia_striata","COUNT (yearly mean)",0.25
"TAXON_COUNT",97,1998,"Alcadia_striata","COUNT (yearly mean)",0.375
"TAXON_COUNT",100,1998,"Alcadia_striata","COUNT (yearly mean)",0.125
"TAXON_COUNT",139,1998,"Alcadia_striata","COUNT (yearly mean)",0
"TAXON_COUNT",142,1998,"Alcadia_striata","COUNT (yearly mean)",0.25
"TAXON_COUNT",145,1998,"Alcadia_striata","COUNT (yearly mean)",0
"TAXON_COUNT",148,1998,"Alcadia_striata","COUNT (yearly mean)",0
"TAXON_COUNT",151,1998,"Alcadia_striata","COUNT (yearly mean)",0
"TAXON_COUNT",190,1998,"Alcadia_striata","COUNT (yearly mean)",0
"TAXON_COUNT",193,1998,"Alcadia_striata","COUNT (yearly mean)",0.25
"TAXON_COUNT",196,1998,"Alcadia_striata","COUNT (yearly mean)",0.25
"TAXON_COUNT",199,1998,"Alcadia_striata","COUNT (yearly mean)",0
"TAXON_COUNT",202,1998,"Alcadia_striata","COUNT (yearly mean)",0.125
"TAXON_COUNT",241,1998,"Alcadia_striata","COUNT (yearly mean)",0.5
"TAXON_COUNT",244,1998,"Alcadia_striata","COUNT (yearly mean)",0.125
"TAXON_COUNT",247,1998,"Alcadia_striata","COUNT (yearly mean)",0
"TAXON_COUNT",250,1998,"Alcadia_striata","COUNT (yearly mean)",0.375
"TAXON_COUNT",253,1998,"Alcadia_striata","COUNT (yearly mean)",0
"TAXON_COUNT",292,1998,"Alcadia_striata","COUNT (yearly mean)",0.125
"TAXON_COUNT",295,1998,"Alcadia_striata","COUNT (yearly mean)",0.25
"TAXON_COUNT",298,1998,"Alcadia_striata","COUNT (yearly mean)",0
"TAXON_COUNT",301,1998,"Alcadia_striata","COUNT (yearly mean)",0
"TAXON_COUNT",304,1998,"Alcadia_striata","COUNT (yearly mean)",0
"TAXON_COUNT",343,1998,"Alcadia_striata","COUNT (yearly mean)",0.125
"TAXON_COUNT",346,1998,"Alcadia_striata","COUNT (yearly mean)",0
"TAXON_COUNT",349,1998,"Alcadia_striata","COUNT (yearly mean)",0.375
"TAXON_COUNT",352,1998,"Alcadia_striata","COUNT (yearly mean)",0
"TAXON_COUNT",355,1998,"Alcadia_striata","COUNT (yearly mean)",0
"TAXON_COUNT",394,1998,"Alcadia_striata","COUNT (yearly mean)",0.25
"TAXON_COUNT",397,1998,"Alcadia_striata","COUNT (yearly mean)",0
"TAXON_COUNT",400,1998,"Alcadia_striata","COUNT (yearly mean)",0
"TAXON_COUNT",403,1998,"Alcadia_striata","COUNT (yearly mean)",0.125
"TAXON_COUNT",406,1998,"Alcadia_striata","COUNT (yearly mean)",0
"TAXON_COUNT",37,1998,"Austroselenites_alticola","COUNT (yearly mean)",0
"TAXON_COUNT",40,1998,"Austroselenites_alticola","COUNT (yearly mean)",0.125
"TAXON_COUNT",43,1998,"Austroselenites_alticola","COUNT (yearly mean)",0
"TAXON_COUNT",46,1998,"Austroselenites_alticola","COUNT (yearly mean)",0
"TAXON_COUNT",49,1998,"Austroselenites_alticola","COUNT (yearly mean)",0
"TAXON_COUNT",88,1998,"Austroselenites_alticola","COUNT (yearly mean)",0
"TAXON_COUNT",91,1998,"Austroselenites_alticola","COUNT (yearly mean)",0
"TAXON_COUNT",94,1998,"Austroselenites_alticola","COUNT (yearly mean)",0
"TAXON_COUNT",97,1998,"Austroselenites_alticola","COUNT (yearly mean)",0
"TAXON_COUNT",100,1998,"Austroselenites_alticola","COUNT (yearly mean)",0
"TAXON_COUNT",139,1998,"Austroselenites_alticola","COUNT (yearly mean)",0
"TAXON_COUNT",142,1998,"Austroselenites_alticola","COUNT (yearly mean)",0
"TAXON_COUNT",145,1998,"Austroselenites_alticola","COUNT (yearly mean)",0
"TAXON_COUNT",148,1998,"Austroselenites_alticola","COUNT (yearly mean)",0
"TAXON_COUNT",151,1998,"Austroselenites_alticola","COUNT (yearly mean)",0
"TAXON_COUNT",190,1998,"Austroselenites_alticola","COUNT (yearly mean)",0
"TAXON_COUNT",193,1998,"Austroselenites_alticola","COUNT (yearly mean)",0
"TAXON_COUNT",196,1998,"Austroselenites_alticola","COUNT (yearly mean)",0
"TAXON_COUNT",199,1998,"Austroselenites_alticola","COUNT (yearly mean)",0
"TAXON_COUNT",202,1998,"Austroselenites_alticola","COUNT (yearly mean)",0
"TAXON_COUNT",241,1998,"Austroselenites_alticola","COUNT (yearly mean)",0
"TAXON_COUNT",244,1998,"Austroselenites_alticola","COUNT (yearly mean)",0
"TAXON_COUNT",247,1998,"Austroselenites_alticola","COUNT (yearly mean)",0
"TAXON_COUNT",250,1998,"Austroselenites_alticola","COUNT (yearly mean)",0
"TAXON_COUNT",253,1998,"Austroselenites_alticola","COUNT (yearly mean)",0
"TAXON_COUNT",292,1998,"Austroselenites_alticola","COUNT (yearly mean)",0
"TAXON_COUNT",295,1998,"Austroselenites_alticola","COUNT (yearly mean)",0
"TAXON_COUNT",298,1998,"Austroselenites_alticola","COUNT (yearly mean)",0
"TAXON_COUNT",301,1998,"Austroselenites_alticola","COUNT (yearly mean)",0.125
"TAXON_COUNT",304,1998,"Austroselenites_alticola","COUNT (yearly mean)",0
"TAXON_COUNT",343,1998,"Austroselenites_alticola","COUNT (yearly mean)",0
"TAXON_COUNT",346,1998,"Austroselenites_alticola","COUNT (yearly mean)",0
"TAXON_COUNT",349,1998,"Austroselenites_alticola","COUNT (yearly mean)",0.125
"TAXON_COUNT",352,1998,"Austroselenites_alticola","COUNT (yearly mean)",0
"TAXON_COUNT",355,1998,"Austroselenites_alticola","COUNT (yearly mean)",0.125
"TAXON_COUNT",394,1998,"Austroselenites_alticola","COUNT (yearly mean)",0
"TAXON_COUNT",397,1998,"Austroselenites_alticola","COUNT (yearly mean)",0.25
"TAXON_COUNT",400,1998,"Austroselenites_alticola","COUNT (yearly mean)",0
"TAXON_COUNT",403,1998,"Austroselenites_alticola","COUNT (yearly mean)",0
"TAXON_COUNT",406,1998,"Austroselenites_alticola","COUNT (yearly mean)",0
"TAXON_COUNT",37,1998,"Caracolus_caracolla","COUNT (yearly mean)",4.875
"TAXON_COUNT",40,1998,"Caracolus_caracolla","COUNT (yearly mean)",6
"TAXON_COUNT",43,1998,"Caracolus_caracolla","COUNT (yearly mean)",0.625
"TAXON_COUNT",46,1998,"Caracolus_caracolla","COUNT (yearly mean)",2.875
"TAXON_COUNT",49,1998,"Caracolus_caracolla","COUNT (yearly mean)",0.25
"TAXON_COUNT",88,1998,"Caracolus_caracolla","COUNT (yearly mean)",2.25
"TAXON_COUNT",91,1998,"Caracolus_caracolla","COUNT (yearly mean)",1
"TAXON_COUNT",94,1998,"Caracolus_caracolla","COUNT (yearly mean)",0.25
"TAXON_COUNT",97,1998,"Caracolus_caracolla","COUNT (yearly mean)",2.125
"TAXON_COUNT",100,1998,"Caracolus_caracolla","COUNT (yearly mean)",0.125
"TAXON_COUNT",139,1998,"Caracolus_caracolla","COUNT (yearly mean)",7.875
"TAXON_COUNT",142,1998,"Caracolus_caracolla","COUNT (yearly mean)",4.25
"TAXON_COUNT",145,1998,"Caracolus_caracolla","COUNT (yearly mean)",1.5
"TAXON_COUNT",148,1998,"Caracolus_caracolla","COUNT (yearly mean)",5.875
"TAXON_COUNT",151,1998,"Caracolus_caracolla","COUNT (yearly mean)",4.25
"TAXON_COUNT",190,1998,"Caracolus_caracolla","COUNT (yearly mean)",15.125
"TAXON_COUNT",193,1998,"Caracolus_caracolla","COUNT (yearly mean)",14.25
"TAXON_COUNT",196,1998,"Caracolus_caracolla","COUNT (yearly mean)",1
"TAXON_COUNT",199,1998,"Caracolus_caracolla","COUNT (yearly mean)",0.375
"TAXON_COUNT",202,1998,"Caracolus_caracolla","COUNT (yearly mean)",0.125
"TAXON_COUNT",241,1998,"Caracolus_caracolla","COUNT (yearly mean)",2.375
"TAXON_COUNT",244,1998,"Caracolus_caracolla","COUNT (yearly mean)",2.375
"TAXON_COUNT",247,1998,"Caracolus_caracolla","COUNT (yearly mean)",0.875
"TAXON_COUNT",250,1998,"Caracolus_caracolla","COUNT (yearly mean)",1.75
"TAXON_COUNT",253,1998,"Caracolus_caracolla","COUNT (yearly mean)",0
"TAXON_COUNT",292,1998,"Caracolus_caracolla","COUNT (yearly mean)",5.25
"TAXON_COUNT",295,1998,"Caracolus_caracolla","COUNT (yearly mean)",1.125
"TAXON_COUNT",298,1998,"Caracolus_caracolla","COUNT (yearly mean)",1
"TAXON_COUNT",301,1998,"Caracolus_caracolla","COUNT (yearly mean)",4.75
"TAXON_COUNT",304,1998,"Caracolus_caracolla","COUNT (yearly mean)",5.5
"TAXON_COUNT",343,1998,"Caracolus_caracolla","COUNT (yearly mean)",3.125
"TAXON_COUNT",346,1998,"Caracolus_caracolla","COUNT (yearly mean)",2.75
"TAXON_COUNT",349,1998,"Caracolus_caracolla","COUNT (yearly mean)",2.25
"TAXON_COUNT",352,1998,"Caracolus_caracolla","COUNT (yearly mean)",0.5
"TAXON_COUNT",355,1998,"Caracolus_caracolla","COUNT (yearly mean)",1.375
"TAXON_COUNT",394,1998,"Caracolus_caracolla","COUNT (yearly mean)",4.5
"TAXON_COUNT",397,1998,"Caracolus_caracolla","COUNT (yearly mean)",0.375
"TAXON_COUNT",400,1998,"Caracolus_caracolla","COUNT (yearly mean)",0.25
"TAXON_COUNT",403,1998,"Caracolus_caracolla","COUNT (yearly mean)",0.75
"TAXON_COUNT",406,1998,"Caracolus_caracolla","COUNT (yearly mean)",2
"TAXON_COUNT",37,1998,"Caracolus_marginella","COUNT (yearly mean)",0
"TAXON_COUNT",40,1998,"Caracolus_marginella","COUNT (yearly mean)",0
"TAXON_COUNT",43,1998,"Caracolus_marginella","COUNT (yearly mean)",0
"TAXON_COUNT",46,1998,"Caracolus_marginella","COUNT (yearly mean)",0
"TAXON_COUNT",49,1998,"Caracolus_marginella","COUNT (yearly mean)",0
"TAXON_COUNT",88,1998,"Caracolus_marginella","COUNT (yearly mean)",0
"TAXON_COUNT",91,1998,"Caracolus_marginella","COUNT (yearly mean)",0
"TAXON_COUNT",94,1998,"Caracolus_marginella","COUNT (yearly mean)",0
"TAXON_COUNT",97,1998,"Caracolus_marginella","COUNT (yearly mean)",0
"TAXON_COUNT",100,1998,"Caracolus_marginella","COUNT (yearly mean)",0
"TAXON_COUNT",139,1998,"Caracolus_marginella","COUNT (yearly mean)",0
"TAXON_COUNT",142,1998,"Caracolus_marginella","COUNT (yearly mean)",0
"TAXON_COUNT",145,1998,"Caracolus_marginella","COUNT (yearly mean)",0.125
"TAXON_COUNT",148,1998,"Caracolus_marginella","COUNT (yearly mean)",0
"TAXON_COUNT",151,1998,"Caracolus_marginella","COUNT (yearly mean)",0
"TAXON_COUNT",190,1998,"Caracolus_marginella","COUNT (yearly mean)",0.25
"TAXON_COUNT",193,1998,"Caracolus_marginella","COUNT (yearly mean)",0
"TAXON_COUNT",196,1998,"Caracolus_marginella","COUNT (yearly mean)",0
"TAXON_COUNT",199,1998,"Caracolus_marginella","COUNT (yearly mean)",0
"TAXON_COUNT",202,1998,"Caracolus_marginella","COUNT (yearly mean)",0
"TAXON_COUNT",241,1998,"Caracolus_marginella","COUNT (yearly mean)",0
"TAXON_COUNT",244,1998,"Caracolus_marginella","COUNT (yearly mean)",0
"TAXON_COUNT",247,1998,"Caracolus_marginella","COUNT (yearly mean)",0
"TAXON_COUNT",250,1998,"Caracolus_marginella","COUNT (yearly mean)",0
"TAXON_COUNT",253,1998,"Caracolus_marginella","COUNT (yearly mean)",0
"TAXON_COUNT",292,1998,"Caracolus_marginella","COUNT (yearly mean)",0
"TAXON_COUNT",295,1998,"Caracolus_marginella","COUNT (yearly mean)",0
"TAXON_COUNT",298,1998,"Caracolus_marginella","COUNT (yearly mean)",0
"TAXON_COUNT",301,1998,"Caracolus_marginella","COUNT (yearly mean)",0
"TAXON_COUNT",304,1998,"Caracolus_marginella","COUNT (yearly mean)",0
"TAXON_COUNT",343,1998,"Caracolus_marginella","COUNT (yearly mean)",0
"TAXON_COUNT",346,1998,"Caracolus_marginella","COUNT (yearly mean)",0.125
"TAXON_COUNT",349,1998,"Caracolus_marginella","COUNT (yearly mean)",0
"TAXON_COUNT",352,1998,"Caracolus_marginella","COUNT (yearly mean)",0
"TAXON_COUNT",355,1998,"Caracolus_marginella","COUNT (yearly mean)",0
"TAXON_COUNT",394,1998,"Caracolus_marginella","COUNT (yearly mean)",0
"TAXON_COUNT",397,1998,"Caracolus_marginella","COUNT (yearly mean)",0
"TAXON_COUNT",400,1998,"Caracolus_marginella","COUNT (yearly mean)",0
"TAXON_COUNT",403,1998,"Caracolus_marginella","COUNT (yearly mean)",0
"TAXON_COUNT",406,1998,"Caracolus_marginella","COUNT (yearly mean)",0
"TAXON_COUNT",37,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",40,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",43,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",46,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",49,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",88,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",91,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",94,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",97,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",100,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",139,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",142,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",145,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",148,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",151,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",190,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",193,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",196,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",199,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",202,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",241,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",244,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",247,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",250,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",253,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",292,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",295,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",298,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",301,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",304,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",343,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",346,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",349,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",352,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",355,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",394,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",397,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",400,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",403,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",406,1998,"Cepolis_musicola","COUNT (yearly mean)",0
"TAXON_COUNT",37,1998,"Cepolis_squamosa","COUNT (yearly mean)",0.375
"TAXON_COUNT",40,1998,"Cepolis_squamosa","COUNT (yearly mean)",0.125
"TAXON_COUNT",43,1998,"Cepolis_squamosa","COUNT (yearly mean)",0
"TAXON_COUNT",46,1998,"Cepolis_squamosa","COUNT (yearly mean)",0
"TAXON_COUNT",49,1998,"Cepolis_squamosa","COUNT (yearly mean)",0
"TAXON_COUNT",88,1998,"Cepolis_squamosa","COUNT (yearly mean)",0
"TAXON_COUNT",91,1998,"Cepolis_squamosa","COUNT (yearly mean)",0
"TAXON_COUNT",94,1998,"Cepolis_squamosa","COUNT (yearly mean)",0
"TAXON_COUNT",97,1998,"Cepolis_squamosa","COUNT (yearly mean)",0
"TAXON_COUNT",100,1998,"Cepolis_squamosa","COUNT (yearly mean)",0
"TAXON_COUNT",139,1998,"Cepolis_squamosa","COUNT (yearly mean)",0
"TAXON_COUNT",142,1998,"Cepolis_squamosa","COUNT (yearly mean)",0
"TAXON_COUNT",145,1998,"Cepolis_squamosa","COUNT (yearly mean)",0
"TAXON_COUNT",148,1998,"Cepolis_squamosa","COUNT (yearly mean)",0.25
"TAXON_COUNT",151,1998,"Cepolis_squamosa","COUNT (yearly mean)",0.125
"TAXON_COUNT",190,1998,"Cepolis_squamosa","COUNT (yearly mean)",2.125
"TAXON_COUNT",193,1998,"Cepolis_squamosa","COUNT (yearly mean)",0
"TAXON_COUNT",196,1998,"Cepolis_squamosa","COUNT (yearly mean)",0
"TAXON_COUNT",199,1998,"Cepolis_squamosa","COUNT (yearly mean)",0.25
"TAXON_COUNT",202,1998,"Cepolis_squamosa","COUNT (yearly mean)",0
"TAXON_COUNT",241,1998,"Cepolis_squamosa","COUNT (yearly mean)",0
"TAXON_COUNT",244,1998,"Cepolis_squamosa","COUNT (yearly mean)",0
"TAXON_COUNT",247,1998,"Cepolis_squamosa","COUNT (yearly mean)",0
"TAXON_COUNT",250,1998,"Cepolis_squamosa","COUNT (yearly mean)",0
"TAXON_COUNT",253,1998,"Cepolis_squamosa","COUNT (yearly mean)",0
"TAXON_COUNT",292,1998,"Cepolis_squamosa","COUNT (yearly mean)",0
"TAXON_COUNT",295,1998,"Cepolis_squamosa","COUNT (yearly mean)",0
"TAXON_COUNT",298,1998,"Cepolis_squamosa","COUNT (yearly mean)",0.125
"TAXON_COUNT",301,1998,"Cepolis_squamosa","COUNT (yearly mean)",0.375
"TAXON_COUNT",304,1998,"Cepolis_squamosa","COUNT (yearly mean)",0
"TAXON_COUNT",343,1998,"Cepolis_squamosa","COUNT (yearly mean)",0.125
"TAXON_COUNT",346,1998,"Cepolis_squamosa","COUNT (yearly mean)",0
"TAXON_COUNT",349,1998,"Cepolis_squamosa","COUNT (yearly mean)",0
"TAXON_COUNT",352,1998,"Cepolis_squamosa","COUNT (yearly mean)",0
"TAXON_COUNT",355,1998,"Cepolis_squamosa","COUNT (yearly mean)",0.125
"TAXON_COUNT",394,1998,"Cepolis_squamosa","COUNT (yearly mean)",0
"TAXON_COUNT",397,1998,"Cepolis_squamosa","COUNT (yearly mean)",0
"TAXON_COUNT",400,1998,"Cepolis_squamosa","COUNT (yearly mean)",0
"TAXON_COUNT",403,1998,"Cepolis_squamosa","COUNT (yearly mean)",0
"TAXON_COUNT",406,1998,"Cepolis_squamosa","COUNT (yearly mean)",0.5
"TAXON_COUNT",37,1998,"Gaeotis_nigrolineata","COUNT (yearly mean)",0.125
"TAXON_COUNT",40,1998,"Gaeotis_nigrolineata","COUNT (yearly mean)",1.25
"TAXON_COUNT",43,1998,"Gaeotis_nigrolineata","COUNT (yearly mean)",0
"TAXON_COUNT",46,1998,"Gaeotis_nigrolineata","COUNT (yearly mean)",1.375
"TAXON_COUNT",49,1998,"Gaeotis_nigrolineata","COUNT (yearly mean)",0.125
"TAXON_COUNT",88,1998,"Gaeotis_nigrolineata","COUNT (yearly mean)",0
"TAXON_COUNT",91,1998,"Gaeotis_nigrolineata","COUNT (yearly mean)",0
"TAXON_COUNT",94,1998,"Gaeotis_nigrolineata","COUNT (yearly mean)",0.625
"TAXON_COUNT",97,1998,"Gaeotis_nigrolineata","COUNT (yearly mean)",2
"TAXON_COUNT",100,1998,"Gaeotis_nigrolineata","COUNT (yearly mean)",0.625
"TAXON_COUNT",139,1998,"Gaeotis_nigrolineata","COUNT (yearly mean)",0.125
"TAXON_COUNT",142,1998,"Gaeotis_nigrolineata","COUNT (yearly mean)",0.125
"TAXON_COUNT",145,1998,"Gaeotis_nigrolineata","COUNT (yearly mean)",0.375
"TAXON_COUNT",148,1998,"Gaeotis_nigrolineata","COUNT (yearly mean)",0
"TAXON_COUNT",151,1998,"Gaeotis_nigrolineata","COUNT (yearly mean)",0.25
"TAXON_COUNT",190,1998,"Gaeotis_nigrolineata","COUNT (yearly mean)",0.25
"TAXON_COUNT",193,1998,"Gaeotis_nigrolineata","COUNT (yearly mean)",0
"TAXON_COUNT",196,1998,"Gaeotis_nigrolineata","COUNT (yearly mean)",1.375
"TAXON_COUNT",199,1998,"Gaeotis_nigrolineata","COUNT (yearly mean)",0.125
"TAXON_COUNT",202,1998,"Gaeotis_nigrolineata","COUNT (yearly mean)",0.25
"TAXON_COUNT",241,1998,"Gaeotis_nigrolineata","COUNT (yearly mean)",0.25
"TAXON_COUNT",244,1998,"Gaeotis_nigrolineata","COUNT (yearly mean)",0.25
"TAXON_COUNT",247,1998,"Gaeotis_nigrolineata","COUNT (yearly mean)",1.5
"TAXON_COUNT",250,1998,"Gaeotis_nigrolineata","COUNT (yearly mean)",0.125
"TAXON_COUNT",253,1998,"Gaeotis_nigrolineata","COUNT (yearly mean)",0
"TAXON_COUNT",292,1998,"Gaeotis_nigrolineata","COUNT (yearly mean)",0.625
"TAXON_COUNT",295,1998,"Gaeotis_nigrolineata","COUNT (yearly mean)",0
"TAXON_COUNT",298,1998,"Gaeotis_nigrolineata","COUNT (yearly mean)",0.75
"TAXON_COUNT",301,1998,"Gaeotis_nigrolineata","COUNT (yearly mean)",0.5
