dataset_file_name,dataset_google_id,start_year,end_year,n_years_observed,study_duration,scale,organism_count_type,SITE_ID,variability_type,metric_type,metric,metric_value
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA211,comp,BD_h,BD,0.3171637642530895
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA217,comp,BD_h,BD,0.42481805392573313
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA224,comp,BD_h,BD,0.36644872972839887
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA226,comp,BD_h,BD,0.3356775822577717
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA233,comp,BD_h,BD,0.42061031951831884
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA234,comp,BD_h,BD,0.42102096277292045
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA235,comp,BD_h,BD,0.36562625784917
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA239,comp,BD_h,BD,0.3492314344528484
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA240,comp,BD_h,BD,0.4023593833508299
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA241,comp,BD_h,BD,0.41414748151792335
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA243,comp,BD_h,BD,0.2781359854734129
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA245,comp,BD_h,BD,0.5126635419648885
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA246,comp,BD_h,BD,0.4082400363151187
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA247,comp,BD_h,BD,0.3823299409826637
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA248,comp,BD_h,BD,0.323605853770643
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA249,comp,BD_h,BD,0.44052605279270607
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA250,comp,BD_h,BD,0.42078727510168545
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA252,comp,BD_h,BD,0.39787086716385817
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA253,comp,BD_h,BD,0.33227274559386577
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA256,comp,BD_h,BD,0.42850862211168367
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA257,comp,BD_h,BD,0.465950578841643
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA258,comp,BD_h,BD,0.4680314233406673
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA259,comp,BD_h,BD,0.3871705712105441
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA260,comp,BD_h,BD,0.3806681454715898
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA265,comp,BD_h,BD,0.44765590176497516
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA266,comp,BD_h,BD,0.32912091804336463
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA270,comp,BD_h,BD,0.4359286794512153
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA272,comp,BD_h,BD,0.5228411749530879
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA273,comp,BD_h,BD,0.3535268547404344
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA274,comp,BD_h,BD,0.3963550717482933
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA275,comp,BD_h,BD,0.38046897061782464
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA276,comp,BD_h,BD,0.27235024789210427
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA277,comp,BD_h,BD,0.38026030024653584
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA279,comp,BD_h,BD,0.31271362949960296
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA303,comp,BD_h,BD,0.48622131249158823
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA304,comp,BD_h,BD,0.4320242803558348
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA305,comp,BD_h,BD,0.43100031396679644
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA306,comp,BD_h,BD,0.37418478727269655
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA307,comp,BD_h,BD,0.4384783759086124
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA308,comp,BD_h,BD,0.42992682114323943
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA309,comp,BD_h,BD,0.47506813136724974
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA310,comp,BD_h,BD,0.4948780550485359
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA311,comp,BD_h,BD,0.49065295420058874
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA312,comp,BD_h,BD,0.4385824353138584
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA314,comp,BD_h,BD,0.3323618758767892
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA315,comp,BD_h,BD,0.42280367822426895
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA317,comp,BD_h,BD,0.5018887899831357
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA318,comp,BD_h,BD,0.35535924861179413
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA322,comp,BD_h,BD,0.45897093648895815
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA323,comp,BD_h,BD,0.39353652344851603
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA324,comp,BD_h,BD,0.459282729239064
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA327,comp,BD_h,BD,0.46213995760297405
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA328,comp,BD_h,BD,0.40215812595473505
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA329,comp,BD_h,BD,0.3336136825255165
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA330,comp,BD_h,BD,0.2880187593247356
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA334,comp,BD_h,BD,0.320763735227823
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA336,comp,BD_h,BD,0.37602070694246015
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA338,comp,BD_h,BD,0.4723688149028199
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA339,comp,BD_h,BD,0.4402551723766214
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA340,comp,BD_h,BD,0.38353168089860157
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA341,comp,BD_h,BD,0.36748177561058104
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA342,comp,BD_h,BD,0.44398543796331896
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA344,comp,BD_h,BD,0.29228477655000096
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA345,comp,BD_h,BD,0.3511696651369053
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA347,comp,BD_h,BD,0.4003244457319465
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA348,comp,BD_h,BD,0.3037525616343562
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA349,comp,BD_h,BD,0.2880919992909212
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA350,comp,BD_h,BD,0.41744077117156697
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA351,comp,BD_h,BD,0.3454557855606676
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA352,comp,BD_h,BD,0.38145653449305206
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA353,comp,BD_h,BD,0.3194659405673183
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA354,comp,BD_h,BD,0.40477293633589945
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA400,comp,BD_h,BD,0.33969662764609093
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB008,comp,BD_h,BD,0.37935274255805407
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB014,comp,BD_h,BD,0.31982118873027776
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB022,comp,BD_h,BD,0.3592449568813869
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB030,comp,BD_h,BD,0.45526875305516973
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB046,comp,BD_h,BD,0.48782836557677667
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB047,comp,BD_h,BD,0.3847615627294355
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB052,comp,BD_h,BD,0.4421948348444222
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB055,comp,BD_h,BD,0.4836563788851985
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB060,comp,BD_h,BD,0.41673656856717384
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB067,comp,BD_h,BD,0.4154594228987537
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB201,comp,BD_h,BD,0.32788372074641514
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB202,comp,BD_h,BD,0.2852489085669257
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB206,comp,BD_h,BD,0.3122941821831202
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB216,comp,BD_h,BD,0.3785121412513409
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB225,comp,BD_h,BD,0.34563694555828095
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB242,comp,BD_h,BD,0.30113344190787217
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB244,comp,BD_h,BD,0.31681151804132535
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB251,comp,BD_h,BD,0.31158040200251363
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB254,comp,BD_h,BD,0.3240546920043622
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB255,comp,BD_h,BD,0.3333672109519442
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB264,comp,BD_h,BD,0.40834561187389035
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB267,comp,BD_h,BD,0.3957625396963513
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB268,comp,BD_h,BD,0.33059162217185334
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB269,comp,BD_h,BD,0.32612350248440103
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB271,comp,BD_h,BD,0.407126891897522
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB278,comp,BD_h,BD,0.4167363227226009
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB302,comp,BD_h,BD,0.3213102299788427
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB316,comp,BD_h,BD,0.4056525111618136
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB325,comp,BD_h,BD,0.4655123793538214
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB326,comp,BD_h,BD,0.41893756864409887
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB331,comp,BD_h,BD,0.42930566177576246
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB332,comp,BD_h,BD,0.31491148400557417
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB333,comp,BD_h,BD,0.35029849240084704
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB335,comp,BD_h,BD,0.3262762433610663
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB337,comp,BD_h,BD,0.38598867552408106
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB343,comp,BD_h,BD,0.41857966607019836
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB346,comp,BD_h,BD,0.34671136216437215
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB356,comp,BD_h,BD,0.4016515212787592
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB357,comp,BD_h,BD,0.4674126423641775
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PB358,comp,BD_h,BD,0.35781913145868616
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PC001,comp,BD_h,BD,0.34889642009083977
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PC002,comp,BD_h,BD,0.3450899600701804
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PC004,comp,BD_h,BD,0.47365506539804847
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PC005,comp,BD_h,BD,0.4530220312701433
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PC006,comp,BD_h,BD,0.3971147140195274
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PC007,comp,BD_h,BD,0.3430398087951392
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PC008,comp,BD_h,BD,0.3490790059285556
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PC009,comp,BD_h,BD,0.4163840884661637
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PC010,comp,BD_h,BD,0.3401896211139129
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PC011,comp,BD_h,BD,0.37837235084414506
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PC012,comp,BD_h,BD,0.48052607809376857
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PC013,comp,BD_h,BD,0.37074769495284104
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PC014,comp,BD_h,BD,0.4030137012015456
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PC015,comp,BD_h,BD,0.3442464279708216
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PC016,comp,BD_h,BD,0.40120676781890696
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PC017,comp,BD_h,BD,0.3295076527311571
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PC018,comp,BD_h,BD,0.3966806077645926
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA002,agg,CV_biomass,CV,0.2242345688526016
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA003,agg,CV_biomass,CV,0.15797657175107396
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA004,agg,CV_biomass,CV,0.4545319422918644
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA005,agg,CV_biomass,CV,0.1354604511385306
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA006,agg,CV_biomass,CV,0.2916610405434508
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA009,agg,CV_biomass,CV,0.26504326794751365
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA010,agg,CV_biomass,CV,0.30276993463926816
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA011,agg,CV_biomass,CV,0.2163775930691575
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA012,agg,CV_biomass,CV,0.27841452626883534
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA013,agg,CV_biomass,CV,0.30900827029565264
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA016,agg,CV_biomass,CV,0.11049495602038387
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA017,agg,CV_biomass,CV,0.19543398999264291
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA018,agg,CV_biomass,CV,0.3636434628817441
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA019,agg,CV_biomass,CV,0.25693401713910385
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA020,agg,CV_biomass,CV,0.26987027314652634
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA021,agg,CV_biomass,CV,0.1850583025494013
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA023,agg,CV_biomass,CV,0.24122306001307414
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA027,agg,CV_biomass,CV,0.10647942749999
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA028,agg,CV_biomass,CV,0.34525012317598824
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA029,agg,CV_biomass,CV,0.308287726505694
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA031,agg,CV_biomass,CV,0.21994111254096294
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA032,agg,CV_biomass,CV,0.18886984741557453
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA036,agg,CV_biomass,CV,0.22356380884296825
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA037,agg,CV_biomass,CV,0.2435099410963388
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA038,agg,CV_biomass,CV,0.21066252211737155
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA039,agg,CV_biomass,CV,0.24295632895188754
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA040,agg,CV_biomass,CV,0.24222607082590245
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA041,agg,CV_biomass,CV,0.13925149767080494
L3-and-birds-wisnoski.csv,13yR9S2y3VS0uevQ0VRvNziy-hbkI8E0n,2009,2013,5,4,local,count,PA042,agg,CV_biomass,CV,0.27397951877990306
