"","SITE_ID","DATE","VARIABLE_UNITS","VARIABLE_NAME","OBSERVATION_TYPE","VALUE"
"5247","16_RB","2013","CPUE = (COUNT / DISTANCE (M))*100","LEPPUN41","TAXON_COUNT",2.03092783505155
"5248","16_RB","2013","CPUE = (COUNT / DISTANCE (M))*100","LEPSPP19","TAXON_COUNT",1.03092783505155
"5249","16_RB","2013","CPUE = (COUNT / DISTANCE (M))*100","LOPCYP71","TAXON_COUNT",0
"5250","16_RB","2013","CPUE = (COUNT / DISTANCE (M))*100","LUTGRI74","TAXON_COUNT",0
"5251","16_RB","2013","CPUE = (COUNT / DISTANCE (M))*100","MACSIA100","TAXON_COUNT",0
"5252","16_RB","2013","CPUE = (COUNT / DISTANCE (M))*100","MCSAL20","TAXON_COUNT",0
"5253","16_RB","2013","CPUE = (COUNT / DISTANCE (M))*100","MEGATL51","TAXON_COUNT",0
"5254","16_RB","2013","CPUE = (COUNT / DISTANCE (M))*100","MICGUL67","TAXON_COUNT",0
"5255","16_RB","2013","CPUE = (COUNT / DISTANCE (M))*100","MUGCEP107","TAXON_COUNT",0
"5256","16_RB","2013","CPUE = (COUNT / DISTANCE (M))*100","NOTCRY9","TAXON_COUNT",0
"5257","16_RB","2013","CPUE = (COUNT / DISTANCE (M))*100","NOTGYR37","TAXON_COUNT",0
"5258","16_RB","2013","CPUE = (COUNT / DISTANCE (M))*100","OREAUR78","TAXON_COUNT",0
"5259","16_RB","2013","CPUE = (COUNT / DISTANCE (M))*100","PTEMUL99","TAXON_COUNT",0
"5260","16_RB","2013","CPUE = (COUNT / DISTANCE (M))*100","SCIOCE94","TAXON_COUNT",0
"5261","16_RB","2013","CPUE = (COUNT / DISTANCE (M))*100","STRSPP80","TAXON_COUNT",0
"5262","16_RB","2013","CPUE = (COUNT / DISTANCE (M))*100","TILMAR77","TAXON_COUNT",0
"5263","16_RB","2013","CPUE = (COUNT / DISTANCE (M))*100","TRIMAC36","TAXON_COUNT",6.20484087852981
"5264","16_RB","2013","CPUE = (COUNT / DISTANCE (M))*100","UNIDEEL200","TAXON_COUNT",2
"5265","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","AMICAL55","TAXON_COUNT",0
"5266","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","ANCMIT57","TAXON_COUNT",0
"5267","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","ANGROS54","TAXON_COUNT",2.35294117647059
"5268","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","ARCPRO92","TAXON_COUNT",0
"5269","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","ARIFEL69","TAXON_COUNT",0
"5270","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","BAGMAR76","TAXON_COUNT",0
"5271","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","BELBEL86","TAXON_COUNT",0
"5272","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","CALSAP109","TAXON_COUNT",0
"5273","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","CARHIP105","TAXON_COUNT",0
"5274","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","CARLEU91","TAXON_COUNT",0
"5275","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","CENUND50","TAXON_COUNT",0
"5276","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","CICSPP110","TAXON_COUNT",0
"5277","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","CICURO84","TAXON_COUNT",0
"5278","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","CLABAT60","TAXON_COUNT",0
"5279","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","CYNNEB104","TAXON_COUNT",0
"5280","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","ELOPSAU117","TAXON_COUNT",0
"5281","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","ENNGLO47","TAXON_COUNT",0
"5282","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","ERISUC33","TAXON_COUNT",0
"5283","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","ESOAME18","TAXON_COUNT",0
"5284","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","ESONIG14","TAXON_COUNT",0
"5285","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","EUCHAR103","TAXON_COUNT",8
"5286","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","EUCSPP115","TAXON_COUNT",1.33333333333333
"5287","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","EUGPLU101","TAXON_COUNT",0
"5288","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","EURGUL35","TAXON_COUNT",0
"5289","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","FUNCHR8","TAXON_COUNT",0
"5290","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","FUNCON4","TAXON_COUNT",0
"5291","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","FUNGRA75","TAXON_COUNT",0
"5292","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","FUNSEM34","TAXON_COUNT",0
"5293","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","GOBROB106","TAXON_COUNT",0
"5294","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","GOBSPP121","TAXON_COUNT",0
"5295","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","HEMLET88","TAXON_COUNT",0
"5296","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","KLEMAR102","TAXON_COUNT",0
"5297","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","LAGHOM81","TAXON_COUNT",0
"5298","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","LEPGUL38","TAXON_COUNT",0
"5299","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","LEPMAC39","TAXON_COUNT",0
"5300","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","LEPMAR42","TAXON_COUNT",0
"5301","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","LEPMIC40","TAXON_COUNT",1.33333333333333
"5302","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","LEPPLA17","TAXON_COUNT",0
"5303","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","LEPPUN41","TAXON_COUNT",0
"5304","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","LEPSPP19","TAXON_COUNT",0
"5305","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","LOPCYP71","TAXON_COUNT",0
"5306","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","LUTGRI74","TAXON_COUNT",0
"5307","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","MACSIA100","TAXON_COUNT",0
"5308","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","MCSAL20","TAXON_COUNT",0
"5309","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","MEGATL51","TAXON_COUNT",0
"5310","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","MICGUL67","TAXON_COUNT",0
"5311","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","MUGCEP107","TAXON_COUNT",0
"5312","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","NOTCRY9","TAXON_COUNT",0
"5313","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","NOTGYR37","TAXON_COUNT",0
"5314","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","OREAUR78","TAXON_COUNT",0
"5315","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","PTEMUL99","TAXON_COUNT",0
"5316","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","SCIOCE94","TAXON_COUNT",1.33333333333333
"5317","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","STRSPP80","TAXON_COUNT",0
"5318","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","TILMAR77","TAXON_COUNT",0
"5319","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","TRIMAC36","TAXON_COUNT",4.57142857142857
"5320","16_RB","2014","CPUE = (COUNT / DISTANCE (M))*100","UNIDEEL200","TAXON_COUNT",0
"5321","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","AMICAL55","TAXON_COUNT",0
"5322","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","ANCMIT57","TAXON_COUNT",0
"5323","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","ANGROS54","TAXON_COUNT",0
"5324","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","ARCPRO92","TAXON_COUNT",0
"5325","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","ARIFEL69","TAXON_COUNT",0
"5326","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","BAGMAR76","TAXON_COUNT",0
"5327","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","BELBEL86","TAXON_COUNT",0
"5328","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","CALSAP109","TAXON_COUNT",0
"5329","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","CARHIP105","TAXON_COUNT",0
"5330","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","CARLEU91","TAXON_COUNT",0
"5331","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","CENUND50","TAXON_COUNT",0
"5332","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","CICSPP110","TAXON_COUNT",0
"5333","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","CICURO84","TAXON_COUNT",0
"5334","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","CLABAT60","TAXON_COUNT",0
"5335","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","CYNNEB104","TAXON_COUNT",0
"5336","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","ELOPSAU117","TAXON_COUNT",0
"5337","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","ENNGLO47","TAXON_COUNT",0
"5338","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","ERISUC33","TAXON_COUNT",0
"5339","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","ESOAME18","TAXON_COUNT",0
"5340","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","ESONIG14","TAXON_COUNT",0
"5341","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","EUCHAR103","TAXON_COUNT",7.58547008547009
"5342","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","EUCSPP115","TAXON_COUNT",0.854700854700855
"5343","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","EUGPLU101","TAXON_COUNT",0.833333333333333
"5344","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","EURGUL35","TAXON_COUNT",0
"5345","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","FUNCHR8","TAXON_COUNT",0
"5346","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","FUNCON4","TAXON_COUNT",0
"5347","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","FUNGRA75","TAXON_COUNT",0
"5348","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","FUNSEM34","TAXON_COUNT",0
"5349","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","GOBROB106","TAXON_COUNT",0
"5350","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","GOBSPP121","TAXON_COUNT",0
"5351","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","HEMLET88","TAXON_COUNT",0
"5352","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","KLEMAR102","TAXON_COUNT",0
"5353","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","LAGHOM81","TAXON_COUNT",0
"5354","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","LEPGUL38","TAXON_COUNT",0
"5355","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","LEPMAC39","TAXON_COUNT",0
"5356","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","LEPMAR42","TAXON_COUNT",0
"5357","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","LEPMIC40","TAXON_COUNT",0.854700854700855
"5358","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","LEPPLA17","TAXON_COUNT",0
"5359","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","LEPPUN41","TAXON_COUNT",0
"5360","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","LEPSPP19","TAXON_COUNT",0
"5361","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","LOPCYP71","TAXON_COUNT",0
"5362","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","LUTGRI74","TAXON_COUNT",0
"5363","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","MACSIA100","TAXON_COUNT",0
"5364","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","MCSAL20","TAXON_COUNT",0.854700854700855
"5365","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","MEGATL51","TAXON_COUNT",0
"5366","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","MICGUL67","TAXON_COUNT",0
"5367","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","MUGCEP107","TAXON_COUNT",1.86426116838488
"5368","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","NOTCRY9","TAXON_COUNT",0
"5369","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","NOTGYR37","TAXON_COUNT",0
"5370","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","OREAUR78","TAXON_COUNT",0
"5371","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","PTEMUL99","TAXON_COUNT",0
"5372","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","SCIOCE94","TAXON_COUNT",0
"5373","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","STRSPP80","TAXON_COUNT",0
"5374","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","TILMAR77","TAXON_COUNT",0
"5375","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","TRIMAC36","TAXON_COUNT",0
"5376","16_RB","2015","CPUE = (COUNT / DISTANCE (M))*100","UNIDEEL200","TAXON_COUNT",0
"5377","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","AMICAL55","TAXON_COUNT",0
"5378","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","ANCMIT57","TAXON_COUNT",0
"5379","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","ANGROS54","TAXON_COUNT",1.5625
"5380","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","ARCPRO92","TAXON_COUNT",0
"5381","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","ARIFEL69","TAXON_COUNT",0
"5382","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","BAGMAR76","TAXON_COUNT",0
"5383","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","BELBEL86","TAXON_COUNT",0
"5384","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","CALSAP109","TAXON_COUNT",0.680272108843537
"5385","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","CARHIP105","TAXON_COUNT",0
"5386","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","CARLEU91","TAXON_COUNT",0
"5387","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","CENUND50","TAXON_COUNT",0
"5388","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","CICSPP110","TAXON_COUNT",0
"5389","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","CICURO84","TAXON_COUNT",0
"5390","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","CLABAT60","TAXON_COUNT",0
"5391","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","CYNNEB104","TAXON_COUNT",0
"5392","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","ELOPSAU117","TAXON_COUNT",0
"5393","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","ENNGLO47","TAXON_COUNT",0
"5394","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","ERISUC33","TAXON_COUNT",0
"5395","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","ESOAME18","TAXON_COUNT",0
"5396","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","ESONIG14","TAXON_COUNT",0
"5397","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","EUCHAR103","TAXON_COUNT",2.72108843537415
"5398","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","EUCSPP115","TAXON_COUNT",0
"5399","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","EUGPLU101","TAXON_COUNT",2.34375
"5400","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","EURGUL35","TAXON_COUNT",0
"5401","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","FUNCHR8","TAXON_COUNT",0
"5402","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","FUNCON4","TAXON_COUNT",0
"5403","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","FUNGRA75","TAXON_COUNT",0
"5404","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","FUNSEM34","TAXON_COUNT",0
"5405","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","GOBROB106","TAXON_COUNT",0
"5406","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","GOBSPP121","TAXON_COUNT",0
"5407","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","HEMLET88","TAXON_COUNT",0
"5408","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","KLEMAR102","TAXON_COUNT",0
"5409","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","LAGHOM81","TAXON_COUNT",0
"5410","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","LEPGUL38","TAXON_COUNT",0
"5411","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","LEPMAC39","TAXON_COUNT",0
"5412","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","LEPMAR42","TAXON_COUNT",0
"5413","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","LEPMIC40","TAXON_COUNT",3.60331632653061
"5414","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","LEPPLA17","TAXON_COUNT",0
"5415","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","LEPPUN41","TAXON_COUNT",0.680272108843537
"5416","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","LEPSPP19","TAXON_COUNT",0
"5417","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","LOPCYP71","TAXON_COUNT",0
"5418","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","LUTGRI74","TAXON_COUNT",0.680272108843537
"5419","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","MACSIA100","TAXON_COUNT",0
"5420","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","MCSAL20","TAXON_COUNT",2.71938374406366
"5421","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","MEGATL51","TAXON_COUNT",0
"5422","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","MICGUL67","TAXON_COUNT",0
"5423","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","MUGCEP107","TAXON_COUNT",0.680272108843537
"5424","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","NOTCRY9","TAXON_COUNT",0
"5425","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","NOTGYR37","TAXON_COUNT",0
"5426","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","OREAUR78","TAXON_COUNT",0
"5427","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","PTEMUL99","TAXON_COUNT",0
"5428","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","SCIOCE94","TAXON_COUNT",0.628930817610063
"5429","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","STRSPP80","TAXON_COUNT",2.0904529264536
"5430","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","TILMAR77","TAXON_COUNT",0
"5431","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","TRIMAC36","TAXON_COUNT",0.628930817610063
"5432","16_RB","2016","CPUE = (COUNT / DISTANCE (M))*100","UNIDEEL200","TAXON_COUNT",0
"5545","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","AMICAL55","TAXON_COUNT",0
"5546","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","ANCMIT57","TAXON_COUNT",0
"5547","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","ANGROS54","TAXON_COUNT",0
"5548","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","ARCPRO92","TAXON_COUNT",0
"5549","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","ARIFEL69","TAXON_COUNT",0
"5550","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","BAGMAR76","TAXON_COUNT",0
"5551","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","BELBEL86","TAXON_COUNT",0
"5552","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","CALSAP109","TAXON_COUNT",2.8169014084507
"5553","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","CARHIP105","TAXON_COUNT",0
"5554","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","CARLEU91","TAXON_COUNT",0
"5555","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","CENUND50","TAXON_COUNT",23.2424677187948
"5556","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","CICSPP110","TAXON_COUNT",0
"5557","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","CICURO84","TAXON_COUNT",0
"5558","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","CLABAT60","TAXON_COUNT",0
"5559","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","CYNNEB104","TAXON_COUNT",0
"5560","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","ELOPSAU117","TAXON_COUNT",0
"5561","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","ENNGLO47","TAXON_COUNT",0
"5562","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","ERISUC33","TAXON_COUNT",0
"5563","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","ESOAME18","TAXON_COUNT",0
"5564","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","ESONIG14","TAXON_COUNT",0
"5565","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","EUCHAR103","TAXON_COUNT",25.3708044536949
"5566","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","EUCSPP115","TAXON_COUNT",3.65853658536585
"5567","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","EUGPLU101","TAXON_COUNT",4.22535211267606
"5568","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","EURGUL35","TAXON_COUNT",1.47058823529412
"5569","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","FUNCHR8","TAXON_COUNT",0
"5570","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","FUNCON4","TAXON_COUNT",0
"5571","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","FUNGRA75","TAXON_COUNT",0
"5572","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","FUNSEM34","TAXON_COUNT",0
"5573","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","GOBROB106","TAXON_COUNT",0
"5574","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","GOBSPP121","TAXON_COUNT",0
"5575","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","HEMLET88","TAXON_COUNT",0
"5576","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","KLEMAR102","TAXON_COUNT",0
"5577","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","LAGHOM81","TAXON_COUNT",0
"5578","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","LEPGUL38","TAXON_COUNT",0
"5579","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","LEPMAC39","TAXON_COUNT",0
"5580","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","LEPMAR42","TAXON_COUNT",0
"5581","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","LEPMIC40","TAXON_COUNT",0
"5582","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","LEPPLA17","TAXON_COUNT",0
"5583","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","LEPPUN41","TAXON_COUNT",0
"5584","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","LEPSPP19","TAXON_COUNT",0
"5585","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","LOPCYP71","TAXON_COUNT",1.47058823529412
"5586","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","LUTGRI74","TAXON_COUNT",36.5141350253602
"5587","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","MACSIA100","TAXON_COUNT",0
"5588","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","MCSAL20","TAXON_COUNT",0
"5589","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","MEGATL51","TAXON_COUNT",1.40845070422535
"5590","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","MICGUL67","TAXON_COUNT",0
"5591","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","MUGCEP107","TAXON_COUNT",0
"5592","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","NOTCRY9","TAXON_COUNT",0
"5593","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","NOTGYR37","TAXON_COUNT",0
"5594","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","OREAUR78","TAXON_COUNT",0
"5595","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","PTEMUL99","TAXON_COUNT",0
"5596","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","SCIOCE94","TAXON_COUNT",0
"5597","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","STRSPP80","TAXON_COUNT",0
"5598","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","TILMAR77","TAXON_COUNT",0
"5599","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","TRIMAC36","TAXON_COUNT",0
"5600","2_TB","2011","CPUE = (COUNT / DISTANCE (M))*100","UNIDEEL200","TAXON_COUNT",0
"5601","2_TB","2012","CPUE = (COUNT / DISTANCE (M))*100","AMICAL55","TAXON_COUNT",0
"5602","2_TB","2012","CPUE = (COUNT / DISTANCE (M))*100","ANCMIT57","TAXON_COUNT",0
"5603","2_TB","2012","CPUE = (COUNT / DISTANCE (M))*100","ANGROS54","TAXON_COUNT",0.806451612903226
"5604","2_TB","2012","CPUE = (COUNT / DISTANCE (M))*100","ARCPRO92","TAXON_COUNT",0
"5605","2_TB","2012","CPUE = (COUNT / DISTANCE (M))*100","ARIFEL69","TAXON_COUNT",0
"5606","2_TB","2012","CPUE = (COUNT / DISTANCE (M))*100","BAGMAR76","TAXON_COUNT",0
"5607","2_TB","2012","CPUE = (COUNT / DISTANCE (M))*100","BELBEL86","TAXON_COUNT",0
"5608","2_TB","2012","CPUE = (COUNT / DISTANCE (M))*100","CALSAP109","TAXON_COUNT",1.8395094641429
"5609","2_TB","2012","CPUE = (COUNT / DISTANCE (M))*100","CARHIP105","TAXON_COUNT",1.03305785123967
