Sample ID	Visit ID	Site ID	WRIA Number	WRIA	Basin	Subbasin	Stream or River	Agency	Project	Site Code	Visit Date	Date Released	Latitude	Longitude	Lab Name	Sample Code	QC Replicate Of Sample Code	Collection Count	Positions In Stream	Surface Area	Surface Area Units	Taxa Effort	Deficiency Notes	QA/QC Result	Sampling Grid Squares Counted	Total Sampling Grid Squares	Taxon Serial Number	Taxon	Quantity	Quantity Subsampling	Life Stage	Unique	Damaged	Immature	Outside Protocol	Wrong Gender	Non-B-IBI	Predator	Long Lived	Tolerant	Intolerant	Clinger	Fine Sediment Sensitivity Index	Hilsenhoff Biotic Tolerance Index	Metals Tolerance Index
11925	7326	2219	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS016051	8/26/2014	2/18/2015	47.521714	-121.778942	Rhithron Associates, Inc.	07SNQ016051_14		8	Center of Riffle	8.00	ft2	Fine			6	30	102484	Pteronarcys princeps	1	1	larva	True	False	False	False	False	False	False	True	False	False	False	10		
11925	7326	2219	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS016051	8/26/2014	2/18/2015	47.521714	-121.778942	Rhithron Associates, Inc.	07SNQ016051_14		8	Center of Riffle	8.00	ft2	Fine			6	30	117120	Glossosomatidae	1	1	pupa	False	False	False	False	False	False	False	False	False	False	True		0	
11925	7326	2219	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS016051	8/26/2014	2/18/2015	47.521714	-121.778942	Rhithron Associates, Inc.	07SNQ016051_14		8	Center of Riffle	8.00	ft2	Fine			6	30	117159	Glossosoma	1	1	larva	True	False	False	False	False	False	False	False	False	False	True	10	0	2
11925	7326	2219	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS016051	8/26/2014	2/18/2015	47.521714	-121.778942	Rhithron Associates, Inc.	07SNQ016051_14		8	Center of Riffle	8.00	ft2	Fine			6	30	115453	Hydropsyche	275	275	larva	True	False	False	False	False	False	False	False	False	False	True		4	5
11925	7326	2219	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS016051	8/26/2014	2/18/2015	47.521714	-121.778942	Rhithron Associates, Inc.	07SNQ016051_14		8	Center of Riffle	8.00	ft2	Fine			6	30	116918	Brachycentrus occidentalis	7	7	larva	True	False	False	False	False	False	False	False	False	False	True		1	3
11925	7326	2219	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS016051	8/26/2014	2/18/2015	47.521714	-121.778942	Rhithron Associates, Inc.	07SNQ016051_14		8	Center of Riffle	8.00	ft2	Fine			6	30	116794	Lepidostoma	9	9	larva	True	False	False	False	False	False	False	False	False	False	False		1	1
11925	7326	2219	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS016051	8/26/2014	2/18/2015	47.521714	-121.778942	Rhithron Associates, Inc.	07SNQ016051_14		8	Center of Riffle	8.00	ft2	Fine			6	30	-38	Rhyacophila Brunnea/Vemna Group	1	1	larva	True	False	False	False	False	False	True	False	False	False	True		0	
11925	7326	2219	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS016051	8/26/2014	2/18/2015	47.521714	-121.778942	Rhithron Associates, Inc.	07SNQ016051_14		8	Center of Riffle	8.00	ft2	Fine			6	30	698494	Drunella doddsii	10	10	larva	True	False	False	False	False	False	False	False	False	True	True	15	1	0
11925	7326	2219	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS016051	8/26/2014	2/18/2015	47.521714	-121.778942	Rhithron Associates, Inc.	07SNQ016051_14		8	Center of Riffle	8.00	ft2	Fine			6	30	101370	Drunella grandis	2	2	larva	True	False	False	False	False	False	False	False	False	True	True	10	1	1
11925	7326	2219	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS016051	8/26/2014	2/18/2015	47.521714	-121.778942	Rhithron Associates, Inc.	07SNQ016051_14		8	Center of Riffle	8.00	ft2	Fine			6	30	568574	Acentrella turbida	8	8	larva	True	False	False	False	False	False	False	False	False	False	True	5		3
11925	7326	2219	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS016051	8/26/2014	2/18/2015	47.521714	-121.778942	Rhithron Associates, Inc.	07SNQ016051_14		8	Center of Riffle	8.00	ft2	Fine			6	30	-177	Baetis tricaudatus complex	25	25	larva	True	False	False	False	False	False	False	False	False	False	True		5	
11925	7326	2219	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS016051	8/26/2014	2/18/2015	47.521714	-121.778942	Rhithron Associates, Inc.	07SNQ016051_14		8	Center of Riffle	8.00	ft2	Fine			6	30	568598	Diphetor hageni	3	3	larva	True	False	False	False	False	False	False	False	False	False	True		5	1
11925	7326	2219	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS016051	8/26/2014	2/18/2015	47.521714	-121.778942	Rhithron Associates, Inc.	07SNQ016051_14		8	Center of Riffle	8.00	ft2	Fine			6	30	698149	Ecdyonurus criddlei	1	1	larva	True	False	False	False	False	False	False	False	False	False	True		4	
11925	7326	2219	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS016051	8/26/2014	2/18/2015	47.521714	-121.778942	Rhithron Associates, Inc.	07SNQ016051_14		8	Center of Riffle	8.00	ft2	Fine			6	30	100572	Rhithrogena	56	56	larva	True	False	False	False	False	False	False	False	False	True	True	15	0	2
11925	7326	2219	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS016051	8/26/2014	2/18/2015	47.521714	-121.778942	Rhithron Associates, Inc.	07SNQ016051_14		8	Center of Riffle	8.00	ft2	Fine			6	30	563956	Nemata	1	1	not specified	True	False	False	False	False	False	False	False	False	False	False			
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	-200	Chamaedrilus	1	1	not specified	True	False	False	False	False	False	False	False	False	False	False		10	
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	68946	Nais	3	3	not specified	True	False	False	False	False	False	False	False	False	False	False		5	
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	68440	Lumbriculidae	1	1	not specified	True	False	False	False	False	False	False	False	False	False	False		8	
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	733321	Acari	2	2	larva	False	False	False	False	False	False	False	False	False	False	False			
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	83282	Atractides	9	9	adult	True	False	False	False	False	False	False	False	False	False	False		8	
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	83297	Hygrobates	2	2	adult	True	False	False	False	False	False	False	False	False	False	False		8	
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	83034	Lebertia	14	14	adult	True	False	False	False	False	False	False	False	False	False	False		8	
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	83326	Nautarachna	1	1	adult	True	False	False	False	False	False	False	False	False	False	False			
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	83170	Protzia	1	1	adult	True	False	False	False	False	False	False	False	False	False	False			
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	83006	Sperchon	30	30	adult	True	False	False	False	False	False	False	False	False	False	False		8	
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	83029	Sperchonopsis	5	5	adult	True	False	False	False	False	False	False	False	False	False	False		8	
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	-180	Monatractides	2	2	adult	True	False	False	False	False	False	False	False	False	False	False			
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	83254	Torrenticola	7	7	adult	True	False	False	False	False	False	False	False	False	False	False			
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	97326	Pacifastacus leniusculus	1	1	not specified	True	False	False	True	False	False	False	True	False	False	False		6	3
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	114169	Heterlimnius corpulentus	4	4	larva	True	False	False	False	False	False	False	True	False	False	True	5	4	3
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	114144	Narpus concolor	2	2	adult	True	False	False	False	False	False	False	True	False	False	True	5	4	1
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	114144	Narpus concolor	4	4	larva	False	False	False	False	False	False	False	True	False	False	True	5	4	1
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	114177	Optioservus	1	1	adult	True	False	False	False	False	False	False	True	False	False	True		4	5
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	114205	Zaitzevia	3	3	adult	True	False	False	False	False	False	False	True	False	False	True		4	
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	114205	Zaitzevia	5	5	larva	False	False	False	False	False	False	False	True	False	False	True		4	
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	-132	Empididae sp. RAI # 0001	1	1	larva	True	False	False	False	False	False	True	False	False	False	True		6	
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	136352	Neoplasta	1	1	larva	True	False	False	False	False	False	True	False	False	False	True		6	
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	130929	Atherix	10	10	larva	True	False	False	False	False	False	True	False	False	False	True	5	2	
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	127338	Ceratopogoninae	1	1	larva	True	False	False	False	False	False	True	False	False	False	False		6	4
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	129229	Chironomini	1	1	pupa	False	True	False	False	False	False	False	False	False	False	False		6	
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	129657	Polypedilum	7	7	larva	True	False	False	False	False	False	False	False	False	False	True		6	4
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	129657	Polypedilum	1	1	pupa	False	False	False	False	False	False	False	False	False	False	True		6	4
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	129890	Micropsectra	8	8	larva	True	False	False	False	False	False	False	False	False	False	False		7	1
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	129952	Rheotanytarsus	86	86	larva	True	False	False	False	False	False	False	False	False	False	True		6	1
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	129952	Rheotanytarsus	2	2	pupa	False	False	False	False	False	False	False	False	False	False	True		6	1
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	128401	Pagastia	3	3	larva	True	False	False	False	False	False	False	False	True	False	False		1	9
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	-29	Potthastia Gaedii Group	1	1	larva	True	False	False	False	False	False	False	False	False	False	False		2	
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	128457	Orthocladiinae	1	1	larva	False	True	False	False	False	False	False	False	False	False	False		5	
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	128457	Orthocladiinae	4	4	larva	False	False	True	False	False	False	False	False	False	False	False		5	
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	128457	Orthocladiinae	1	1	pupa	False	True	False	False	False	False	False	False	False	False	False		5	
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	128477	Brillia	1	1	larva	True	False	False	False	False	False	False	False	False	False	False		5	4
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	128575	Cricotopus	14	14	pupa	False	False	False	False	False	False	False	False	False	False	True		7	10
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	568521	Cricotopus (Cricotopus)	9	9	larva	True	False	False	False	False	False	False	False	False	False	True		7	10
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	128689	Eukiefferiella	4	4	larva	True	False	False	False	False	False	False	False	False	False	False		8	9
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	128874	Orthocladius	4	4	larva	True	False	False	False	False	False	False	False	False	False	False		5	5
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	129182	Thienemanniella	1	1	pupa	True	False	False	False	False	False	False	False	False	False	False		5	4
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	128226	Rheopelopia	1	1	pupa	True	False	False	False	False	False	True	False	False	False	False		6	
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	-54	Thienemannimyia complex	6	6	larva	False	False	True	False	False	False	True	False	False	False	False		7	
14667	9651	2374	7	WRIA 7 - Snohomish	Snoqualmie Forks Basin	Lower Middle Fork Snoqualmie Subbasin	Snoqualmie River - Middle Fork tributary (Lower)	King County - DNRP	Ambient Monitoring	07LMS026663	8/13/2018	10/4/2018	47.544336	-121.543278	Rhithron Associates, Inc.	07LMS026663_18		8	Center of Riffle	8.00	ft2	Fine			9	30	119660	Antocha monticola	1	1	larva	True	False	False	False	False	False	False	False	False	False	True	15	3	4
